,race_code,date,start_time,avg_speed_winner,race_category,distance,points_scale,uci_scale,parcours_type,profilescore,vert_meters,departure,arrival,race_ranking,startlist_quality_score,won_how,race_name,year,stage_number,type_race,prestige,time_trial,final_stage,type_win,sprint_type,solo_win
755,tour-de-france/2022/stage-20,2022-07-23,13:05:00,50.893,me - men elite,40.7,gt.a,uci.wr.gt.a.stage - tm2022,hill_uphill_finish,39.0,434.0,lacapelle-marival,rocamadour,1,1551,time trial,tour-de-france,2022,20,stage-race,grand-tour,1,0,time trial,no sprint,
756,tour-de-france/2022/stage-21,2022-07-24,16:45:00,38.85,me - men elite,115.6,gt.a,uci.wr.gt.a.stage - tm2022,flat,13.0,748.0,paris la défense,paris (champs-élysées),1,1551,sprint of large group,tour-de-france,2022,21,stage-race,grand-tour,0,1,sprint,large,
757,vuelta-a-espana/2019/stage-1,2019-08-24,18:56:00,51.43,me - men elite,13.4,gt.b,uci.gt.b.stage,flat,2.0,107.0,salinas de torrevieja,torrevieja,0,812,time trial,vuelta-a-espana,2019,1,stage-race,grand-tour,1,0,time trial,no sprint,
758,vuelta-a-espana/2019/stage-2,2019-08-25,12:20:00,38.473,me - men elite,199.6,gt.b,uci.wr.gt.b.stage - tm2022,mountain_flat_finish,113.0,3238.0,benidorm,calpe,0,812,3 km solo,vuelta-a-espana,2019,2,stage-race,grand-tour,0,0,solo,no sprint,3.0
759,vuelta-a-espana/2019/stage-3,2019-08-26,12:56:00,42.561,me - men elite,188.0,gt.b,uci.wr.gt.b.stage - tm2022,hill_flat_finish,65.0,1730.0,ibi. ciudad del juguete,alicante,0,812,sprint of large group,vuelta-a-espana,2019,3,stage-race,grand-tour,0,0,sprint,large,
760,vuelta-a-espana/2019/stage-4,2019-08-27,13:19:00,43.109,me - men elite,175.5,gt.b,uci.wr.gt.b.stage - tm2022,hill_flat_finish,27.0,1233.0,cullera,el puig,0,812,sprint of large group,vuelta-a-espana,2019,4,stage-race,grand-tour,0,0,sprint,large,
761,vuelta-a-espana/2019/stage-5,2019-08-28,12:51:00,34.31,me - men elite,170.7,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,270.0,3764.0,l’eliana,observatorio astrofísico de javalambre,0,812,0.5 km solo,vuelta-a-espana,2019,5,stage-race,grand-tour,0,0,solo,no sprint,0.5
762,vuelta-a-espana/2019/stage-6,2019-08-29,12:04:00,42.033,me - men elite,198.9,gt.b,uci.wr.gt.b.stage - tm2022,hill_uphill_finish,151.0,3294.0,mora de rubielos,ares del maestrat,0,812,0.4 km solo,vuelta-a-espana,2019,6,stage-race,grand-tour,0,0,solo,no sprint,0.4
763,vuelta-a-espana/2019/stage-7,2019-08-30,12:30:00,40.09,me - men elite,183.2,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,242.0,2842.0,onda,mas de la costa,0,812,sprint a deux,vuelta-a-espana,2019,7,stage-race,grand-tour,0,0,sprint,a deux,
764,vuelta-a-espana/2019/stage-8,2019-08-31,13:12:00,43.388,me - men elite,166.9,gt.b,uci.wr.gt.b.stage - tm2022,hill_flat_finish,95.0,2291.0,valls,igualada,0,812,sprint of small group,vuelta-a-espana,2019,8,stage-race,grand-tour,0,0,sprint,small,
765,vuelta-a-espana/2019/stage-9,2019-09-01,14:54:00,31.793,me - men elite,94.4,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,394.0,3300.0,andorra la vella,cortals d’encamp,0,812,3 km solo,vuelta-a-espana,2019,9,stage-race,grand-tour,0,0,solo,no sprint,3.0
766,vuelta-a-espana/2019/stage-10,2019-09-03,13:41:00,46.131,me - men elite,36.2,gt.b,uci.wr.gt.b.stage - tm2022,hill_flat_finish,49.0,525.0,jurançon,pau,0,812,time trial,vuelta-a-espana,2019,10,stage-race,grand-tour,1,0,time trial,no sprint,
767,vuelta-a-espana/2019/stage-11,2019-09-04,12:51:00,39.027,me - men elite,180.0,gt.b,uci.wr.gt.b.stage - tm2022,mountain_flat_finish,137.0,3168.0,saint-palais,urdax-dantxarinea,0,812,25 km solo,vuelta-a-espana,2019,11,stage-race,grand-tour,0,0,solo,no sprint,25.0
768,vuelta-a-espana/2019/stage-12,2019-09-05,13:12:00,45.046,me - men elite,171.4,gt.b,uci.wr.gt.b.stage - tm2022,hill_flat_finish,160.0,2072.0,circuito de navarra,bilbao,0,812,9 km solo,vuelta-a-espana,2019,12,stage-race,grand-tour,0,0,solo,no sprint,9.0
769,vuelta-a-espana/2019/stage-13,2019-09-06,12:58:00,37.194,me - men elite,166.4,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,287.0,4179.0,bilbao,los machucos. monumento vaca pasiega,0,812,sprint a deux,vuelta-a-espana,2019,13,stage-race,grand-tour,0,0,sprint,a deux,
770,vuelta-a-espana/2019/stage-14,2019-09-07,12:46:00,41.969,me - men elite,188.0,gt.b,uci.wr.gt.b.stage - tm2022,hill_uphill_finish,63.0,2432.0,san vicente de la barquer,oviedo,0,812,sprint of large group,vuelta-a-espana,2019,14,stage-race,grand-tour,0,0,sprint,large,
771,vuelta-a-espana/2019/stage-15,2019-09-08,13:18:00,35.759,me - men elite,154.4,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,368.0,4114.0,tineo,santuario del acebo,0,812,6.6 km solo,vuelta-a-espana,2019,15,stage-race,grand-tour,0,0,solo,no sprint,6.6
772,vuelta-a-espana/2019/stage-16,2019-09-09,13:28:00,35.896,me - men elite,144.4,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,326.0,4114.0,pravia,alto de la cubilla. lena,0,812,4 km solo,vuelta-a-espana,2019,16,stage-race,grand-tour,0,0,solo,no sprint,4.0
773,vuelta-a-espana/2019/stage-17,2019-09-11,11:49:00,50.63,me - men elite,219.6,gt.b,uci.wr.gt.b.stage - tm2022,hill_uphill_finish,57.0,2395.0,aranda de duero,guadalajara,0,812,sprint of small group,vuelta-a-espana,2019,17,stage-race,grand-tour,0,0,sprint,small,
774,vuelta-a-espana/2019/stage-18,2019-09-12,12:40:00,39.143,me - men elite,178.2,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,162.0,3689.0,colmenar viejo,becerril de la sierra,0,812,53 km solo,vuelta-a-espana,2019,18,stage-race,grand-tour,0,0,solo,no sprint,53.0
775,vuelta-a-espana/2019/stage-19,2019-09-13,13:34:00,44.336,me - men elite,165.2,gt.b,uci.wr.gt.b.stage - tm2022,hill_uphill_finish,48.0,1771.0,ávila,toledo,0,812,24 km solo,vuelta-a-espana,2019,19,stage-race,grand-tour,0,0,solo,no sprint,24.0
776,vuelta-a-espana/2019/stage-20,2019-09-14,12:11:00,36.08,me - men elite,190.4,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,242.0,4559.0,arenas de san pedro,plataforma de gredos,0,812,39 km solo,vuelta-a-espana,2019,20,stage-race,grand-tour,0,0,solo,no sprint,39.0
777,vuelta-a-espana/2019/stage-21,2019-09-15,17:10:00,37.996,me - men elite,106.6,gt.b,uci.wr.gt.b.stage - tm2022,flat,8.0,763.0,fuenlabrada,madrid,0,812,sprint of large group,vuelta-a-espana,2019,21,stage-race,grand-tour,0,1,sprint,large,
778,vuelta-a-espana/2020/stage-1,2020-10-20,13:11:00,39.53,me - men elite,173.0,gt.b,uci.wr.gt.b.stage - tm2022,hill_flat_finish,209.0,2975.0,irún,arrate,14,691,1 km solo,vuelta-a-espana,2020,1,stage-race,grand-tour,0,0,solo,no sprint,1.0
779,vuelta-a-espana/2020/stage-2,2020-10-21,13:49:00,40.06,me - men elite,151.6,gt.b,uci.wr.gt.b.stage - tm2022,mountain_flat_finish,171.0,2435.0,pamplona,lekunberri,14,691,14 km solo,vuelta-a-espana,2020,2,stage-race,grand-tour,0,0,solo,no sprint,14.0
780,vuelta-a-espana/2020/stage-3,2020-10-22,13:15:00,37.21,me - men elite,166.1,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,117.0,2779.0,lodosa,la laguna negra de vinuesa,14,691,sprint of small group,vuelta-a-espana,2020,3,stage-race,grand-tour,0,0,sprint,small,
781,vuelta-a-espana/2020/stage-4,2020-10-23,13:09:00,49.26,me - men elite,191.7,gt.b,uci.wr.gt.b.stage - tm2022,flat,15.0,1160.0,garray,ejea de los caballeros,14,691,sprint of large group,vuelta-a-espana,2020,4,stage-race,grand-tour,0,0,sprint,large,
782,vuelta-a-espana/2020/stage-5,2020-10-24,12:54:00,42.65,me - men elite,184.4,gt.b,uci.wr.gt.b.stage - tm2022,hill_uphill_finish,185.0,3407.0,huesca,sabiñanigo,14,691,sprint a deux,vuelta-a-espana,2020,5,stage-race,grand-tour,0,0,sprint,a deux,
783,vuelta-a-espana/2020/stage-6,2020-10-25,13:18:00,39.75,me - men elite,146.4,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,185.0,3020.0,biescas,aramón formigal,14,691,3 km solo,vuelta-a-espana,2020,6,stage-race,grand-tour,0,0,solo,no sprint,3.0
784,vuelta-a-espana/2020/stage-7,2020-10-27,13:22:00,41.98,me - men elite,159.7,gt.b,uci.wr.gt.b.stage - tm2022,hill_flat_finish,142.0,2657.0,vitoria-gasteiz,villanueva de valdegovia,14,691,1 km solo,vuelta-a-espana,2020,7,stage-race,grand-tour,0,0,solo,no sprint,1.0
785,vuelta-a-espana/2020/stage-8,2020-10-28,13:03:00,39.82,me - men elite,164.0,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,249.0,3021.0,logroño,alto de moncalvillo,14,691,0.8 km solo,vuelta-a-espana,2020,8,stage-race,grand-tour,0,0,solo,no sprint,0.8
786,vuelta-a-espana/2020/stage-9,2020-10-29,13:25:00,43.03,me - men elite,157.7,gt.b,uci.wr.gt.b.stage - tm2022,flat,18.0,1163.0,castrillo del val,aguilar de campoo,14,691,sprint of large group,vuelta-a-espana,2020,9,stage-race,grand-tour,0,0,sprint,large,
787,vuelta-a-espana/2020/stage-10,2020-10-30,12:45:00,43.67,me - men elite,185.0,gt.b,uci.wr.gt.b.stage - tm2022,hill_uphill_finish,84.0,2302.0,castro urdiales,suances,14,691,sprint of small group,vuelta-a-espana,2020,10,stage-race,grand-tour,0,0,sprint,small,
788,vuelta-a-espana/2020/stage-11,2020-10-31,12:24:00,34.67,me - men elite,170.0,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,435.0,5098.0,villaviciosa,alto de la farrapona,14,691,0.5 km solo,vuelta-a-espana,2020,11,stage-race,grand-tour,0,0,solo,no sprint,0.5
789,vuelta-a-espana/2020/stage-12,2020-11-01,14:08:00,34.79,me - men elite,109.4,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,452.0,3125.0,pola de laviana,alto de l'angliru,14,691,1 km solo,vuelta-a-espana,2020,12,stage-race,grand-tour,0,0,solo,no sprint,1.0
790,vuelta-a-espana/2020/stage-13,2020-11-03,13:47:00,43.34,me - men elite,33.7,gt.b,uci.wr.gt.b.stage - tm2022,hill_uphill_finish,65.0,536.0,muros,mirador de ézaro,14,691,time trial,vuelta-a-espana,2020,13,stage-race,grand-tour,1,0,time trial,no sprint,
791,vuelta-a-espana/2020/stage-14,2020-11-04,12:00:00,44.33,me - men elite,204.7,gt.b,uci.wr.gt.b.stage - tm2022,hill_uphill_finish,100.0,3057.0,lugo,ourense,14,691,0.3 km solo,vuelta-a-espana,2020,14,stage-race,grand-tour,0,0,solo,no sprint,0.3
792,vuelta-a-espana/2020/stage-15,2020-11-05,10:23:00,36.54,me - men elite,230.8,gt.b,uci.wr.gt.b.stage - tm2022,hill_flat_finish,158.0,4448.0,mos,puebla de sanabria,14,691,sprint of large group,vuelta-a-espana,2020,15,stage-race,grand-tour,0,0,sprint,large,
793,vuelta-a-espana/2020/stage-16,2020-11-06,13:00:00,39.74,me - men elite,162.0,gt.b,uci.wr.gt.b.stage - tm2022,hill_flat_finish,122.0,2762.0,salamanca,ciudad rodrigo,14,691,sprint of large group,vuelta-a-espana,2020,16,stage-race,grand-tour,0,0,sprint,large,
794,vuelta-a-espana/2020/stage-17,2020-11-07,12:10:00,36.3,me - men elite,178.2,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,316.0,4365.0,sequeros,alto de la covatilla,14,691,4 km solo,vuelta-a-espana,2020,17,stage-race,grand-tour,0,0,solo,no sprint,4.0
795,vuelta-a-espana/2020/stage-18,2020-11-08,13:29:00,40.23,me - men elite,139.6,gt.b,uci.wr.gt.b.stage - tm2022,hill_flat_finish,30.0,1492.0,hipódromo de la zarzuela,madrid,14,691,sprint of large group,vuelta-a-espana,2020,18,stage-race,grand-tour,0,1,sprint,large,
796,vuelta-a-espana/2021/stage-1,2021-08-14,17:44:00,49.922,me - men elite,7.1,gt.b,uci.wr.gt.b.stage - tm2022,hill_flat_finish,9.0,87.0,burgos,burgos,10,1013,time trial,vuelta-a-espana,2021,1,stage-race,grand-tour,1,0,time trial,no sprint,
797,vuelta-a-espana/2021/stage-2,2021-08-15,13:38:00,41.858,me - men elite,166.7,gt.b,uci.wr.gt.b.stage - tm2022,flat,10.0,1049.0,caleruega,burgos,10,1013,sprint of large group,vuelta-a-espana,2021,2,stage-race,grand-tour,0,0,sprint,large,
798,vuelta-a-espana/2021/stage-3,2021-08-16,12:18:00,38.391,me - men elite,202.8,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,232.0,2787.0,santo domingo de silos,picón blanco,10,1013,2.8 km solo,vuelta-a-espana,2021,3,stage-race,grand-tour,0,0,solo,no sprint,2.8
799,vuelta-a-espana/2021/stage-4,2021-08-17,13:47:00,44.076,me - men elite,163.9,gt.b,uci.wr.gt.b.stage - tm2022,hill_uphill_finish,23.0,1534.0,el burgo de osma,molina de aragón,10,1013,sprint of large group,vuelta-a-espana,2021,4,stage-race,grand-tour,0,0,sprint,large,
800,vuelta-a-espana/2021/stage-5,2021-08-18,13:13:00,41.801,me - men elite,184.4,gt.b,uci.wr.gt.b.stage - tm2022,flat,2.0,640.0,tarancón,albacete,10,1013,sprint of large group,vuelta-a-espana,2021,5,stage-race,grand-tour,0,0,sprint,large,
801,vuelta-a-espana/2021/stage-6,2021-08-19,13:55:00,45.039,me - men elite,158.3,gt.b,uci.wr.gt.b.stage - tm2022,hill_uphill_finish,50.0,902.0,requena,alto de la montaña de cullera,10,1013,0.77 km solo,vuelta-a-espana,2021,6,stage-race,grand-tour,0,0,solo,no sprint,0.77
802,vuelta-a-espana/2021/stage-7,2021-08-20,13:30:00,36.448,me - men elite,152.0,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,272.0,3744.0,gandía,balcón de alicante,10,1013,3.2 km solo,vuelta-a-espana,2021,7,stage-race,grand-tour,0,0,solo,no sprint,3.2
803,vuelta-a-espana/2021/stage-8,2021-08-21,13:34:00,44.145,me - men elite,173.7,gt.b,uci.wr.gt.b.stage - tm2022,flat,23.0,923.0,santa pola,la manga del mar menor,10,1013,sprint of large group,vuelta-a-espana,2021,8,stage-race,grand-tour,0,0,sprint,large,
804,vuelta-a-espana/2021/stage-9,2021-08-22,12:08:00,37.199,me - men elite,188.0,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,348.0,4725.0,puerto-lumbreras,alto de velefique,10,1013,71.1 km solo,vuelta-a-espana,2021,9,stage-race,grand-tour,0,0,solo,no sprint,71.1
805,vuelta-a-espana/2021/stage-10,2021-08-24,12:47:00,45.478,me - men elite,189.0,gt.b,uci.wr.gt.b.stage - tm2022,hill_flat_finish,134.0,2390.0,roquetas de mar,rincón de la victoria,10,1013,19 km solo,vuelta-a-espana,2021,10,stage-race,grand-tour,0,0,solo,no sprint,19.0
806,vuelta-a-espana/2021/stage-11,2021-08-25,14:15:00,41.969,me - men elite,133.6,gt.b,uci.wr.gt.b.stage - tm2022,hill_uphill_finish,155.0,2647.0,antequera,valdepeñas de jaén,10,1013,sprint a deux,vuelta-a-espana,2021,11,stage-race,grand-tour,0,0,sprint,a deux,
807,vuelta-a-espana/2021/stage-12,2021-08-26,13:14:00,46.802,me - men elite,175.0,gt.b,uci.wr.gt.b.stage - tm2022,hill_flat_finish,107.0,2018.0,jaén,córdoba,10,1013,sprint of large group,vuelta-a-espana,2021,12,stage-race,grand-tour,0,0,sprint,large,
808,vuelta-a-espana/2021/stage-13,2021-08-27,12:32:00,40.961,me - men elite,203.7,gt.b,uci.wr.gt.b.stage - tm2022,flat,22.0,1645.0,belmez,villanueva de la serena,10,1013,sprint of small group,vuelta-a-espana,2021,13,stage-race,grand-tour,0,0,sprint,small,
809,vuelta-a-espana/2021/stage-14,2021-08-28,13:02:00,38.15,me - men elite,165.7,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,288.0,3448.0,don benito,pico villuercas,10,1013,6 km solo,vuelta-a-espana,2021,14,stage-race,grand-tour,0,0,solo,no sprint,6.0
810,vuelta-a-espana/2021/stage-15,2021-08-29,11:52:00,40.638,me - men elite,197.5,gt.b,uci.wr.gt.b.stage - tm2022,mountain_flat_finish,167.0,3860.0,navalmoral de la mata,el barraco,10,1013,87.3 km solo,vuelta-a-espana,2021,15,stage-race,grand-tour,0,0,solo,no sprint,87.3
811,vuelta-a-espana/2021/stage-16,2021-08-31,13:00:00,43.382,me - men elite,180.0,gt.b,uci.wr.gt.b.stage - tm2022,hill_flat_finish,81.0,2279.0,laredo,santa cruz de bezana,10,1013,sprint of large group,vuelta-a-espana,2021,16,stage-race,grand-tour,0,0,sprint,large,
812,vuelta-a-espana/2021/stage-17,2021-09-01,12:21:00,40.575,me - men elite,185.8,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,366.0,4519.0,unquera,lagos de covadonga,10,1013,7.5 km solo,vuelta-a-espana,2021,17,stage-race,grand-tour,0,0,solo,no sprint,7.5
813,vuelta-a-espana/2021/stage-18,2021-09-02,13:07:00,34.676,me - men elite,162.6,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,509.0,4951.0,salas,altu d'el gamoniteiru,10,1013,2.7 km solo,vuelta-a-espana,2021,18,stage-race,grand-tour,0,0,solo,no sprint,2.7
814,vuelta-a-espana/2021/stage-19,2021-09-03,12:29:00,43.307,me - men elite,191.2,gt.b,uci.wr.gt.b.stage - tm2022,hill_flat_finish,98.0,3540.0,tapia,monforte de lemos,10,1013,sprint of small group,vuelta-a-espana,2021,19,stage-race,grand-tour,0,0,sprint,small,
815,vuelta-a-espana/2021/stage-20,2021-09-04,12:03:00,37.697,me - men elite,202.2,gt.b,uci.wr.gt.b.stage - tm2022,hill_uphill_finish,251.0,4214.0,sanxenxo,mos. castro de herville,10,1013,1.7 km solo,vuelta-a-espana,2021,20,stage-race,grand-tour,0,0,solo,no sprint,1.7
816,vuelta-a-espana/2021/stage-21,2021-09-05,17:02:00,46.056,me - men elite,33.8,gt.b,uci.wr.gt.b.stage - tm2022,flat,56.0,641.0,padrón,santiago de compostela,10,1013,time trial,vuelta-a-espana,2021,21,stage-race,grand-tour,1,1,time trial,no sprint,
817,vuelta-a-espana/2022/stage-1,2022-08-19,18:30:00,55.099,me - men elite,23.3,gt.b,uci.wr.gt.b.stage - tm2022,flat,0.0,31.0,utrecht,utrecht,9,968,time trial,vuelta-a-espana,2022,1,stage-race,grand-tour,1,0,time trial,no sprint,
818,vuelta-a-espana/2022/stage-2,2022-08-20,13:32:00,45.764,me - men elite,175.1,gt.b,uci.wr.gt.b.stage - tm2022,flat,10.0,518.0,'s-hertogenbosch,utrecht,9,968,sprint of large group,vuelta-a-espana,2022,2,stage-race,grand-tour,0,0,sprint,large,
819,vuelta-a-espana/2022/stage-3,2022-08-21,12:52:00,47.144,me - men elite,193.2,gt.b,uci.wr.gt.b.stage - tm2022,flat,0.0,255.0,breda,breda,9,968,sprint of large group,vuelta-a-espana,2022,3,stage-race,grand-tour,0,0,sprint,large,
820,vuelta-a-espana/2022/stage-4,2022-08-23,13:53:00,43.348,me - men elite,152.5,gt.b,uci.wr.gt.b.stage - tm2022,hill_uphill_finish,133.0,2319.0,vitoria-gasteiz,laguardia,9,968,sprint of large group,vuelta-a-espana,2022,4,stage-race,grand-tour,0,0,sprint,large,
821,vuelta-a-espana/2022/stage-5,2022-08-24,12:57:00,43.981,me - men elite,187.2,gt.b,uci.wr.gt.b.stage - tm2022,hill_flat_finish,162.0,2978.0,irún,bilbao,9,968,15.4 km solo,vuelta-a-espana,2022,5,stage-race,grand-tour,0,0,solo,no sprint,15.4
822,vuelta-a-espana/2022/stage-6,2022-08-25,12:37:00,39.108,me - men elite,181.2,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,294.0,4120.0,bilbao,ascensión al pico jano. san miguel de aguayo,9,968,6.5 km solo,vuelta-a-espana,2022,6,stage-race,grand-tour,0,0,solo,no sprint,6.5
823,vuelta-a-espana/2022/stage-7,2022-08-26,12:30:00,42.072,me - men elite,190.0,gt.b,uci.wr.gt.b.stage - tm2022,hill_flat_finish,112.0,3359.0,camargo,cistierna,9,968,sprint of small group,vuelta-a-espana,2022,7,stage-race,grand-tour,0,0,sprint,small,
824,vuelta-a-espana/2022/stage-8,2022-08-27,13:28:00,37.504,me - men elite,153.4,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,335.0,3741.0,la pola llaviana/pola de laviana,colláu fancuaya,9,968,5.9 km solo,vuelta-a-espana,2022,8,stage-race,grand-tour,0,0,solo,no sprint,5.9
825,vuelta-a-espana/2022/stage-9,2022-08-28,12:53:00,37.719,me - men elite,171.4,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,242.0,3675.0,villaviciosa,les praeres. nava,9,968,2.5 km solo,vuelta-a-espana,2022,9,stage-race,grand-tour,0,0,solo,no sprint,2.5
826,vuelta-a-espana/2022/stage-10,2022-08-30,13:53:00,55.676,me - men elite,30.9,gt.b,uci.wr.gt.b.stage - tm2022,flat,4.0,179.0,elche,alicante,9,968,time trial,vuelta-a-espana,2022,10,stage-race,grand-tour,1,0,time trial,no sprint,
827,vuelta-a-espana/2022/stage-11,2022-08-31,12:51:00,37.832,me - men elite,191.2,gt.b,uci.wr.gt.b.stage - tm2022,flat,38.0,1592.0,elpozo alimentación,cabo de gata,9,968,sprint of large group,vuelta-a-espana,2022,11,stage-race,grand-tour,0,0,sprint,large,
828,vuelta-a-espana/2022/stage-12,2022-09-01,12:34:00,41.525,me - men elite,192.7,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,273.0,3238.0,salobreña,peñas blancas. estepona,9,968,1.9 km solo,vuelta-a-espana,2022,12,stage-race,grand-tour,0,0,solo,no sprint,1.9
829,vuelta-a-espana/2022/stage-13,2022-09-02,13:36:00,44.705,me - men elite,168.4,gt.b,uci.wr.gt.b.stage - tm2022,flat,54.0,1766.0,ronda,montilla,9,968,sprint of large group,vuelta-a-espana,2022,13,stage-race,grand-tour,0,0,sprint,large,
830,vuelta-a-espana/2022/stage-14,2022-09-03,13:17:00,38.557,me - men elite,160.3,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,278.0,3312.0,montoro,sierra de la pandera,9,968,3.3 km solo,vuelta-a-espana,2022,14,stage-race,grand-tour,0,0,solo,no sprint,3.3
831,vuelta-a-espana/2022/stage-15,2022-09-04,13:16:00,35.587,me - men elite,152.6,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,407.0,4033.0,martos,sierra nevada,9,968,6.5 km solo,vuelta-a-espana,2022,15,stage-race,grand-tour,0,0,solo,no sprint,6.5
832,vuelta-a-espana/2022/stage-16,2022-09-06,13:00:00,39.806,me - men elite,189.4,gt.b,uci.wr.gt.b.stage - tm2022,flat,28.0,1076.0,sanlúcar de barrameda,tomares,9,968,sprint of small group,vuelta-a-espana,2022,16,stage-race,grand-tour,0,0,sprint,small,
833,vuelta-a-espana/2022/stage-17,2022-09-07,13:21:00,43.773,me - men elite,162.3,gt.b,uci.wr.gt.b.stage - tm2022,flat,161.0,2755.0,aracena,monasterio de tentudía,9,968,sprint of small group,vuelta-a-espana,2022,17,stage-race,grand-tour,0,0,sprint,small,
834,vuelta-a-espana/2022/stage-18,2022-09-08,12:19:00,40.381,me - men elite,192.0,gt.b,uci.wr.gt.b.stage - tm2022,mountain_uphill_finish,214.0,3680.0,trujillo,alto del piornal,9,968,sprint of small group,vuelta-a-espana,2022,18,stage-race,grand-tour,0,0,sprint,small,
835,vuelta-a-espana/2022/stage-19,2022-09-09,14:03:00,41.66,me - men elite,138.3,gt.b,uci.wr.gt.b.stage - tm2022,mountain_flat_finish,101.0,2278.0,talavera de la reina,talavera de la reina,9,968,sprint of large group,vuelta-a-espana,2022,19,stage-race,grand-tour,0,0,sprint,large,
836,vuelta-a-espana/2022/stage-20,2022-09-10,12:45:00,38.57,me - men elite,181.0,gt.b,uci.wr.gt.b.stage - tm2022,mountain_flat_finish,216.0,3977.0,moralzarzal,puerto de navacerrada,9,968,7.2 km solo,vuelta-a-espana,2022,20,stage-race,grand-tour,0,0,solo,no sprint,7.2
