,Rnk,BIB,H2H,Rider,Age,Team,UCI,Pnt,Time,race_code,,Avg
9810,85,114,,LEVEAU JérémyGo Sport - Roubaix Lille Métropole,30,Go Sport - Roubaix Lille Métropole,,,",,1:54",gp-d-isbergues/2022,,
9811,86,91,,GOUGEARD AlexisB&B Hotels - KTM,29,B&B Hotels - KTM,,,2:102:10,gp-d-isbergues/2022,,
9812,87,94,,GAUTIER CyrilB&B Hotels - KTM,34,B&B Hotels - KTM,,,",,2:10",gp-d-isbergues/2022,,
9813,88,147,,VOISARD YannisTudor Pro Cycling Team,24,Tudor Pro Cycling Team,,,2:512:51,gp-d-isbergues/2022,,
9814,89,52,,DE GENDT ThomasLotto Soudal,35,Lotto Soudal,,,",,2:51",gp-d-isbergues/2022,,
9815,90,103,,LIVYNS ArjenBingoal Pauwels Sauces WB,28,Bingoal Pauwels Sauces WB,,,",,2:51",gp-d-isbergues/2022,,
9816,91,161,,BERHE Welay HagosEF Education-NIPPO Development Team,20,EF Education-NIPPO Development Team,,,",,2:51",gp-d-isbergues/2022,,
9817,92,66,,NOPPE ChristopheTeam Arkéa Samsic,27,Team Arkéa Samsic,,,",,2:51",gp-d-isbergues/2022,,
9818,93,4,,SAJNOK SzymonCofidis,25,Cofidis,,,",,2:51",gp-d-isbergues/2022,,
9819,94,74,,VAN DER POEL DavidAlpecin-Deceuninck,30,Alpecin-Deceuninck,,,2:582:58,gp-d-isbergues/2022,,
9820,95,17,,VERGAERDE OttoTrek - Segafredo,28,Trek - Segafredo,,,",,2:58",gp-d-isbergues/2022,,
9821,96,153,,HENNEQUIN PaulNice Métropole Côte d'Azur,19,Nice Métropole Côte d'Azur,,,",,2:58",gp-d-isbergues/2022,,
9822,97,126,,TESSON JasonSt Michel - Auber93,24,St Michel - Auber93,,,3:203:20,gp-d-isbergues/2022,,
9823,98,127,,VAN NIEKERK MornéSt Michel - Auber93,27,St Michel - Auber93,,,",,3:20",gp-d-isbergues/2022,,
9824,99,122,,DEBEAUMARCHÉ NicolasSt Michel - Auber93,24,St Michel - Auber93,,,3:223:22,gp-d-isbergues/2022,,
9825,100,32,,DELACROIX ThéoIntermarché - Wanty - Gobert Matériaux,23,Intermarché - Wanty - Gobert Matériaux,,,4:184:18,gp-d-isbergues/2022,,
9826,101,125,,DELBOVE JorisSt Michel - Auber93,22,St Michel - Auber93,,,",,4:18",gp-d-isbergues/2022,,
9827,102,111,,ŠIŠKEVIČIUS EvaldasGo Sport - Roubaix Lille Métropole,33,Go Sport - Roubaix Lille Métropole,,,5:165:16,gp-d-isbergues/2022,,
9828,103,42,,LAPEIRA PaulAG2R Citroën Team,22,AG2R Citroën Team,,,9:319:31,gp-d-isbergues/2022,,
9829,104,134,,JOALLAND YaëlTeam U Nantes Atlantique,21,Team U Nantes Atlantique,,,9:489:48,gp-d-isbergues/2022,,
9830,105,146,,VOGEL AlexTudor Pro Cycling Team,23,Tudor Pro Cycling Team,,,",,9:48",gp-d-isbergues/2022,,
9831,DNF,13,,BRUSTENGA MarcTrek - Segafredo,23,Trek - Segafredo,,,-,gp-d-isbergues/2022,,
9832,DNF,165,,JENNI LucaEF Education-NIPPO Development Team,20,EF Education-NIPPO Development Team,,,-,gp-d-isbergues/2022,,
9833,DNF,144,,KLAHRE JakobTudor Pro Cycling Team,20,Tudor Pro Cycling Team,,,-,gp-d-isbergues/2022,,
9834,DNF,77,,BASTIAENS AycoAlpecin-Deceuninck,26,Alpecin-Deceuninck,,,-,gp-d-isbergues/2022,,
9835,DNF,166,,STEHLI FélixEF Education-NIPPO Development Team,21,EF Education-NIPPO Development Team,,,-,gp-d-isbergues/2022,,
9836,DNF,164,,ISHIGAMI MasahiroEF Education-NIPPO Development Team,24,EF Education-NIPPO Development Team,,,-,gp-d-isbergues/2022,,
9837,DNF,93,,MAHOUDO NolannB&B Hotels - KTM,19,B&B Hotels - KTM,,,-,gp-d-isbergues/2022,,
9838,DNS,51,,EWAN CalebLotto Soudal,28,Lotto Soudal,,,-,gp-d-isbergues/2022,,
9839,DNS,5,,WALLAYS JelleCofidis,33,Cofidis,,,-,gp-d-isbergues/2022,,
9840,DNS,7,,ARMÉE SanderCofidis,36,Cofidis,,,-,gp-d-isbergues/2022,,
9841,,,,,,,,,,omloop-van-het-houtland-lichtervelde/2022,,
9842,1,111,,PHILIPSEN JasperAlpecin-Deceuninck,24,Alpecin-Deceuninck,125,75,4:24:36,omloop-van-het-houtland-lichtervelde/2022,,
9843,2,11,,DE LIE ArnaudLotto Soudal,20,Lotto Soudal,85,55,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9844,3,71,,GROENEWEGEN DylanTeam BikeExchange - Jayco,29,Team BikeExchange - Jayco,70,40,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9845,4,81,,DEGENKOLB JohnTeam DSM,33,Team DSM,60,32,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9846,5,95,,VAN GESTEL DriesTotalEnergies,27,TotalEnergies,50,28,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9847,6,21,,MEEUS JordiBORA - hansgrohe,24,BORA - hansgrohe,40,24,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9848,7,31,,COQUARD BryanCofidis,30,Cofidis,35,20,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9849,8,92,,MANZIN LorrenzoTotalEnergies,28,TotalEnergies,30,18,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9850,9,1,,THIJSSEN GerbenIntermarché - Wanty - Gobert Matériaux,24,Intermarché - Wanty - Gobert Matériaux,25,16,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9851,10,66,,KANTER MaxMovistar Team,24,Movistar Team,20,14,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9852,11,33,,CONSONNI SimoneCofidis,28,Cofidis,15,12,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9853,12,43,,EINHORN ItamarIsrael - Premier Tech,25,Israel - Premier Tech,10,10,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9854,13,197,,VERMEULEN EmielGo Sport - Roubaix Lille Métropole,29,Go Sport - Roubaix Lille Métropole,5,8,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9855,14,37,,WALSCHEID MaxCofidis,29,Cofidis,5,7,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9856,15,101,,CAPIOT AmauryTeam Arkéa Samsic,29,Team Arkéa Samsic,5,6,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9857,16,121,,DUPONT TimothyBingoal Pauwels Sauces WB,34,Bingoal Pauwels Sauces WB,3,5,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9858,17,161,,CHRISTENSEN RyanBolton Equities Black Spoke Pro Cycling,26,Bolton Equities Black Spoke Pro Cycling,3,4,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9859,18,145,,MARIT ArneSport Vlaanderen - Baloise,23,Sport Vlaanderen - Baloise,3,3,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9860,19,51,,TEUNISSEN MikeJumbo-Visma,30,Jumbo-Visma,3,2,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9861,20,87,,WELSFORD SamTeam DSM,26,Team DSM,3,1,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9862,21,42,,BARBIER RudyIsrael - Premier Tech,29,Israel - Premier Tech,3,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9863,22,146,,REYNDERS JensSport Vlaanderen - Baloise,24,Sport Vlaanderen - Baloise,3,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9864,23,45,,NIZZOLO GiacomoIsrael - Premier Tech,33,Israel - Premier Tech,3,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9865,24,171,,BOMBOI DavideTeam Elevate p/b Home Solution Soenens,22,Team Elevate p/b Home Solution Soenens,3,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9866,25,155,,RESELL Erik NordsæterUno-X Pro Cycling Team,25,Uno-X Pro Cycling Team,3,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9867,26,53,,KRAMER JesseJumbo-Visma,18,Jumbo-Visma,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9868,27,212,,D'HEYGERE GilMinerva Cycling,24,Minerva Cycling,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9869,28,96,,VERCHER MattéoTotalEnergies,21,TotalEnergies,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9870,29,46,,VAN ASBROECK TomIsrael - Premier Tech,32,Israel - Premier Tech,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9871,30,205,,ROELEN JaapMetec - SOLARWATT p/b Mantel,20,Metec - SOLARWATT p/b Mantel,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9872,31,54,,PLUIMERS RickJumbo-Visma,21,Jumbo-Visma,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9873,32,91,,BONIFAZIO NiccolòTotalEnergies,28,TotalEnergies,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9874,33,55,,ROOSEN TimoJumbo-Visma,29,Jumbo-Visma,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9875,34,126,,REX LaurenzBingoal Pauwels Sauces WB,22,Bingoal Pauwels Sauces WB,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9876,35,151,,ABRAHAMSEN JonasUno-X Pro Cycling Team,27,Uno-X Pro Cycling Team,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9877,36,14,,SELIG RüdigerLotto Soudal,33,Lotto Soudal,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9878,37,223,,GOEMAN AndreasTarteletto - Isorex,23,Tarteletto - Isorex,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9879,38,123,,BLOUWE LouisBingoal Pauwels Sauces WB,22,Bingoal Pauwels Sauces WB,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9880,39,175,,VAN DE WYNKELE LorenzTeam Elevate p/b Home Solution Soenens,21,Team Elevate p/b Home Solution Soenens,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9881,40,57,,VAN DER SANDE ToshJumbo-Visma,31,Jumbo-Visma,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9882,41,227,,VERHOFSTADT ThibauTarteletto - Isorex,24,Tarteletto - Isorex,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9883,42,136,,JENSEN AugustHuman Powered Health,31,Human Powered Health,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9884,43,102,,FLÓREZ Miguel EduardoTeam Arkéa Samsic,26,Team Arkéa Samsic,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9885,44,141,,VAN POUCKE AaronSport Vlaanderen - Baloise,24,Sport Vlaanderen - Baloise,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9886,45,64,,JACOBS JohanMovistar Team,25,Movistar Team,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9887,46,127,,ROBEET LudovicBingoal Pauwels Sauces WB,28,Bingoal Pauwels Sauces WB,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9888,47,134,,BASSETT StephenHuman Powered Health,27,Human Powered Health,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9889,48,211,,DHAEYE EnricoMinerva Cycling,21,Minerva Cycling,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9890,49,65,,NORSGAARD MathiasMovistar Team,25,Movistar Team,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9891,50,191,,DENIS ThomasGo Sport - Roubaix Lille Métropole,25,Go Sport - Roubaix Lille Métropole,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9892,51,93,,SOUPE GeoffreyTotalEnergies,34,TotalEnergies,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9893,52,166,,STEWART MarkBolton Equities Black Spoke Pro Cycling,27,Bolton Equities Black Spoke Pro Cycling,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9894,53,193,,LECLAINCHE GwenGo Sport - Roubaix Lille Métropole,22,Go Sport - Roubaix Lille Métropole,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9895,54,213,,JOSEPH ThomasMinerva Cycling,25,Minerva Cycling,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9896,55,186,,DANIELS SimonGeofco-Doltcini Materiel Velo.com,25,Geofco-Doltcini Materiel Velo.com,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9897,56,202,,HOHMANN LarsMetec - SOLARWATT p/b Mantel,21,Metec - SOLARWATT p/b Mantel,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9898,57,107,,THIERRY PierreTeam Arkéa Samsic,19,Team Arkéa Samsic,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9899,58,144,,HESTERS JulesSport Vlaanderen - Baloise,23,Sport Vlaanderen - Baloise,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9900,59,63,,ERVITI ImanolMovistar Team,38,Movistar Team,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9901,60,203,,KONINGS RoanMetec - SOLARWATT p/b Mantel,19,Metec - SOLARWATT p/b Mantel,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9902,61,177,,DE JAEGER ArthurTeam Elevate p/b Home Solution Soenens,20,Team Elevate p/b Home Solution Soenens,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9903,62,56,,GELEIJN OwenJumbo-Visma,21,Jumbo-Visma,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9904,63,67,,TORRES AlbertMovistar Team,32,Movistar Team,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9905,64,215,,SAVER KasperMinerva Cycling,21,Minerva Cycling,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9906,65,157,,SKAARSETH IverUno-X Pro Cycling Team,24,Uno-X Pro Cycling Team,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9907,66,85,,NABERMAN TimTeam DSM,23,Team DSM,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9908,67,164,,HORNBLOW KeeganBolton Equities Black Spoke Pro Cycling,20,Bolton Equities Black Spoke Pro Cycling,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9909,68,225,,MARCHAND GianniTarteletto - Isorex,32,Tarteletto - Isorex,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9910,69,204,,MARSMAN TimMetec - SOLARWATT p/b Mantel,21,Metec - SOLARWATT p/b Mantel,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9911,70,75,,O'BRIEN KellandTeam BikeExchange - Jayco,24,Team BikeExchange - Jayco,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9912,71,122,,DESAL CerielBingoal Pauwels Sauces WB,22,Bingoal Pauwels Sauces WB,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9913,72,153,,LØLAND Sakarias KollerUno-X Pro Cycling Team,21,Uno-X Pro Cycling Team,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9914,73,181,,DANIELS LarsGeofco-Doltcini Materiel Velo.com,22,Geofco-Doltcini Materiel Velo.com,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9915,74,6,,VAN POPPEL BoyIntermarché - Wanty - Gobert Matériaux,34,Intermarché - Wanty - Gobert Matériaux,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9916,75,105,,NOPPE ChristopheTeam Arkéa Samsic,27,Team Arkéa Samsic,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9917,76,74,,MEZGEC LukaTeam BikeExchange - Jayco,34,Team BikeExchange - Jayco,,,",,0:00",omloop-van-het-houtland-lichtervelde/2022,,
9918,77,207,,VAN VEENENDAAL HiddeMetec - SOLARWATT p/b Mantel,21,Metec - SOLARWATT p/b Mantel,,,0:180:18,omloop-van-het-houtland-lichtervelde/2022,,
9919,78,182,,GLOESENER JacquesGeofco-Doltcini Materiel Velo.com,21,Geofco-Doltcini Materiel Velo.com,,,",,0:18",omloop-van-het-houtland-lichtervelde/2022,,
9920,79,162,,FITZSIMONS MitchelBolton Equities Black Spoke Pro Cycling,19,Bolton Equities Black Spoke Pro Cycling,,,",,0:18",omloop-van-het-houtland-lichtervelde/2022,,
9921,80,224,,LEMMENS SanderTarteletto - Isorex,22,Tarteletto - Isorex,,,0:240:24,omloop-van-het-houtland-lichtervelde/2022,,
9922,81,183,,BIEBUYCK AurélienGeofco-Doltcini Materiel Velo.com,25,Geofco-Doltcini Materiel Velo.com,,,",,0:24",omloop-van-het-houtland-lichtervelde/2022,,
9923,82,4,,PLANCKAERT BaptisteIntermarché - Wanty - Gobert Matériaux,33,Intermarché - Wanty - Gobert Matériaux,,,",,0:24",omloop-van-het-houtland-lichtervelde/2022,,
9924,83,104,,CLYNHENS ToonTeam Arkéa Samsic,21,Team Arkéa Samsic,,,",,0:24",omloop-van-het-houtland-lichtervelde/2022,,
9925,84,143,,VANHOOF WardSport Vlaanderen - Baloise,23,Sport Vlaanderen - Baloise,,,",,0:24",omloop-van-het-houtland-lichtervelde/2022,,
9926,85,103,,HARDY RomainTeam Arkéa Samsic,34,Team Arkéa Samsic,,,",,0:24",omloop-van-het-houtland-lichtervelde/2022,,
9927,86,154,,KULSET KristianUno-X Pro Cycling Team,26,Uno-X Pro Cycling Team,,,",,0:24",omloop-van-het-houtland-lichtervelde/2022,,
9928,87,216,,VAN DYCK JarneMinerva Cycling,20,Minerva Cycling,,,",,0:24",omloop-van-het-houtland-lichtervelde/2022,,
9929,88,184,,SIEMONS StijnGeofco-Doltcini Materiel Velo.com,24,Geofco-Doltcini Materiel Velo.com,,,",,0:24",omloop-van-het-houtland-lichtervelde/2022,,
9930,89,185,,KESS AlexandreGeofco-Doltcini Materiel Velo.com,19,Geofco-Doltcini Materiel Velo.com,,,",,0:24",omloop-van-het-houtland-lichtervelde/2022,,
9931,90,196,,VAHTRA NormanGo Sport - Roubaix Lille Métropole,25,Go Sport - Roubaix Lille Métropole,,,",,0:24",omloop-van-het-houtland-lichtervelde/2022,,
9932,91,192,,JUILLARD MaximilienGo Sport - Roubaix Lille Métropole,20,Go Sport - Roubaix Lille Métropole,,,",,0:24",omloop-van-het-houtland-lichtervelde/2022,,
9933,92,152,,BLIKRA ErlendUno-X Pro Cycling Team,25,Uno-X Pro Cycling Team,,,",,0:24",omloop-van-het-houtland-lichtervelde/2022,,
9934,93,2,,GOOSSENS KobeIntermarché - Wanty - Gobert Matériaux,26,Intermarché - Wanty - Gobert Matériaux,,,",,0:24",omloop-van-het-houtland-lichtervelde/2022,,
9935,94,72,,GROVES KadenTeam BikeExchange - Jayco,23,Team BikeExchange - Jayco,,,0:310:31,omloop-van-het-houtland-lichtervelde/2022,,
9936,95,222,,DEMEYERE TorstenTarteletto - Isorex,24,Tarteletto - Isorex,,,",,0:31",omloop-van-het-houtland-lichtervelde/2022,,
9937,96,22,,GAMPER PatrickBORA - hansgrohe,25,BORA - hansgrohe,,,",,0:31",omloop-van-het-houtland-lichtervelde/2022,,
9938,97,172,,CLAEYS ArnoTeam Elevate p/b Home Solution Soenens,22,Team Elevate p/b Home Solution Soenens,,,",,0:31",omloop-van-het-houtland-lichtervelde/2022,,
9939,98,217,,VAN PRAET RobbeMinerva Cycling,21,Minerva Cycling,,,",,0:31",omloop-van-het-houtland-lichtervelde/2022,,
9940,99,5,,DEVRIENDT TomIntermarché - Wanty - Gobert Matériaux,30,Intermarché - Wanty - Gobert Matériaux,,,0:350:35,omloop-van-het-houtland-lichtervelde/2022,,
9941,100,124,,LIVYNS ArjenBingoal Pauwels Sauces WB,28,Bingoal Pauwels Sauces WB,,,0:370:37,omloop-van-het-houtland-lichtervelde/2022,,
9942,101,125,,PEYSKENS DimitriBingoal Pauwels Sauces WB,30,Bingoal Pauwels Sauces WB,,,",,0:37",omloop-van-het-houtland-lichtervelde/2022,,
9943,102,226,,TEUGELS LennertTarteletto - Isorex,29,Tarteletto - Isorex,,,",,0:37",omloop-van-het-houtland-lichtervelde/2022,,
9944,103,133,,DE VOS AdamHuman Powered Health,28,Human Powered Health,,,",,0:37",omloop-van-het-houtland-lichtervelde/2022,,
9945,104,201,,DE LANGE ThijsMetec - SOLARWATT p/b Mantel,27,Metec - SOLARWATT p/b Mantel,,,0:390:39,omloop-van-het-houtland-lichtervelde/2022,,
9946,105,116,,THWAITES ScottAlpecin-Deceuninck,32,Alpecin-Deceuninck,,,",,0:39",omloop-van-het-houtland-lichtervelde/2022,,
9947,106,76,,REINDERS ElmarTeam BikeExchange - Jayco,30,Team BikeExchange - Jayco,,,",,0:39",omloop-van-het-houtland-lichtervelde/2022,,
9948,107,77,,STEWART CampbellTeam BikeExchange - Jayco,24,Team BikeExchange - Jayco,,,",,0:39",omloop-van-het-houtland-lichtervelde/2022,,
9949,108,135,,HECHT GageHuman Powered Health,24,Human Powered Health,,,",,0:39",omloop-van-het-houtland-lichtervelde/2022,,
9950,109,115,,RICKAERT JonasAlpecin-Deceuninck,28,Alpecin-Deceuninck,,,",,0:39",omloop-van-het-houtland-lichtervelde/2022,,
9951,110,147,,VERWILST AaronSport Vlaanderen - Baloise,25,Sport Vlaanderen - Baloise,,,",,0:39",omloop-van-het-houtland-lichtervelde/2022,,
9952,111,7,,HUYS LaurensIntermarché - Wanty - Gobert Matériaux,23,Intermarché - Wanty - Gobert Matériaux,,,",,0:39",omloop-van-het-houtland-lichtervelde/2022,,
9953,112,194,,LEROUX SamuelGo Sport - Roubaix Lille Métropole,27,Go Sport - Roubaix Lille Métropole,,,",,0:39",omloop-van-het-houtland-lichtervelde/2022,,
9954,113,26,,POLITT NilsBORA - hansgrohe,28,BORA - hansgrohe,,,",,0:39",omloop-van-het-houtland-lichtervelde/2022,,
9955,114,41,,BIERMANS JentheIsrael - Premier Tech,26,Israel - Premier Tech,,,",,0:39",omloop-van-het-houtland-lichtervelde/2022,,
9956,115,52,,BOVEN LarsJumbo-Visma,21,Jumbo-Visma,,,",,0:39",omloop-van-het-houtland-lichtervelde/2022,,
9957,116,35,,KREDER WesleyCofidis,31,Cofidis,,,",,0:39",omloop-van-het-houtland-lichtervelde/2022,,
9958,117,176,,VANGHELUWE WarreTeam Elevate p/b Home Solution Soenens,21,Team Elevate p/b Home Solution Soenens,,,0:460:46,omloop-van-het-houtland-lichtervelde/2022,,
9959,118,113,,VAN KEIRSBULCK GuillaumeAlpecin-Deceuninck,31,Alpecin-Deceuninck,,,0:520:52,omloop-van-het-houtland-lichtervelde/2022,,
9960,119,114,,PLANCKAERT EdwardAlpecin-Deceuninck,27,Alpecin-Deceuninck,,,",,0:52",omloop-van-het-houtland-lichtervelde/2022,,
9961,120,117,,VERMOTE JulienAlpecin-Deceuninck,33,Alpecin-Deceuninck,,,",,0:52",omloop-van-het-houtland-lichtervelde/2022,,
9962,121,163,,SEXTON TomBolton Equities Black Spoke Pro Cycling,23,Bolton Equities Black Spoke Pro Cycling,,,",,0:52",omloop-van-het-houtland-lichtervelde/2022,,
9963,122,174,,LOOTENS GustTeam Elevate p/b Home Solution Soenens,21,Team Elevate p/b Home Solution Soenens,,,",,0:52",omloop-van-het-houtland-lichtervelde/2022,,
9964,123,23,,LAAS MartinBORA - hansgrohe,29,BORA - hansgrohe,,,0:550:55,omloop-van-het-houtland-lichtervelde/2022,,
9965,124,16,,SCHWARZMANN MichaelLotto Soudal,31,Lotto Soudal,,,0:570:57,omloop-van-het-houtland-lichtervelde/2022,,
9966,125,13,,VAN MOER BrentLotto Soudal,24,Lotto Soudal,,,",,0:57",omloop-van-het-houtland-lichtervelde/2022,,
9967,126,17,,VERMEERSCH FlorianLotto Soudal,23,Lotto Soudal,,,",,0:57",omloop-van-het-houtland-lichtervelde/2022,,
9968,127,15,,KLUGE RogerLotto Soudal,36,Lotto Soudal,,,",,0:57",omloop-van-het-houtland-lichtervelde/2022,,
9969,128,156,,SAUGSTAD LarsUno-X Pro Cycling Team,25,Uno-X Pro Cycling Team,,,",,0:57",omloop-van-het-houtland-lichtervelde/2022,,
9970,129,94,,TERPSTRA NikiTotalEnergies,38,TotalEnergies,,,1:011:01,omloop-van-het-houtland-lichtervelde/2022,,
9971,130,34,,ALLEGAERT PietCofidis,27,Cofidis,,,1:061:06,omloop-van-het-houtland-lichtervelde/2022,,
9972,131,32,,BOHLI TomCofidis,28,Cofidis,,,",,1:06",omloop-van-het-houtland-lichtervelde/2022,,
9973,132,82,,BOL CeesTeam DSM,27,Team DSM,,,1:291:29,omloop-van-het-houtland-lichtervelde/2022,,
9974,133,25,,MULLEN RyanBORA - hansgrohe,28,BORA - hansgrohe,,,1:471:47,omloop-van-het-houtland-lichtervelde/2022,,
9975,134,173,,DEWEIRDT SiebeTeam Elevate p/b Home Solution Soenens,20,Team Elevate p/b Home Solution Soenens,,,1:551:55,omloop-van-het-houtland-lichtervelde/2022,,
9976,135,12,,VERSCHAEVE ViktorLotto Soudal,24,Lotto Soudal,,,2:032:03,omloop-van-het-houtland-lichtervelde/2022,,
9977,136,36,,WALLAYS JelleCofidis,33,Cofidis,,,2:122:12,omloop-van-het-houtland-lichtervelde/2022,,
9978,137,112,,BASTIAENS AycoAlpecin-Deceuninck,26,Alpecin-Deceuninck,,,2:362:36,omloop-van-het-houtland-lichtervelde/2022,,
9979,138,132,,DE KLEIJN ArvidHuman Powered Health,28,Human Powered Health,,,2:372:37,omloop-van-het-houtland-lichtervelde/2022,,
9980,139,44,,JONES TajIsrael - Premier Tech,22,Israel - Premier Tech,,,",,2:37",omloop-van-het-houtland-lichtervelde/2022,,
9981,140,3,,PETIT AdrienIntermarché - Wanty - Gobert Matériaux,31,Intermarché - Wanty - Gobert Matériaux,,,2:472:47,omloop-van-het-houtland-lichtervelde/2022,,
9982,141,187,,VINCENT JohanGeofco-Doltcini Materiel Velo.com,22,Geofco-Doltcini Materiel Velo.com,,,3:143:14,omloop-van-het-houtland-lichtervelde/2022,,
9983,142,73,,JUUL-JENSEN ChristopherTeam BikeExchange - Jayco,33,Team BikeExchange - Jayco,,,3:353:35,omloop-van-het-houtland-lichtervelde/2022,,
9984,143,27,,SCHELLING IdeBORA - hansgrohe,24,BORA - hansgrohe,,,3:453:45,omloop-van-het-houtland-lichtervelde/2022,,
9985,144,206,,TULNER RensMetec - SOLARWATT p/b Mantel,24,Metec - SOLARWATT p/b Mantel,,,",,3:45",omloop-van-het-houtland-lichtervelde/2022,,
9986,145,195,,MAINGUENAUD TomGo Sport - Roubaix Lille Métropole,22,Go Sport - Roubaix Lille Métropole,,,4:094:09,omloop-van-het-houtland-lichtervelde/2022,,
9987,DNF,106,,PAJUR MarkusTeam Arkéa Samsic,21,Team Arkéa Samsic,,,-,omloop-van-het-houtland-lichtervelde/2022,,
9988,DNF,84,,KRAGH ANDERSEN AsbjørnTeam DSM,30,Team DSM,,,-,omloop-van-het-houtland-lichtervelde/2022,,
9989,DNF,62,,ELOSEGUI IñigoMovistar Team,24,Movistar Team,,,-,omloop-van-het-houtland-lichtervelde/2022,,
9990,DNF,142,,DENS TuurSport Vlaanderen - Baloise,22,Sport Vlaanderen - Baloise,,,-,omloop-van-het-houtland-lichtervelde/2022,,
9991,DNF,86,,NIEUWENHUIS JorisTeam DSM,26,Team DSM,,,-,omloop-van-het-houtland-lichtervelde/2022,,
