,Rnk,BIB,H2H,Rider,Age,Team,UCI,Pnt,Time,race_code,,Avg
6094,73,14,,SAGAN JurajBORA - hansgrohe,30,BORA - hansgrohe,,,",,1:19",munsterland-giro/2019,,
6095,74,234,,KULBE LarsTeam Sauerland NRW p/b SKS GERMANY,19,Team Sauerland NRW p/b SKS GERMANY,,,",,1:19",munsterland-giro/2019,,
6096,75,82,,BEPPU FumiyukiTrek - Segafredo,36,Trek - Segafredo,,,",,1:19",munsterland-giro/2019,,
6097,76,111,,MINALI RiccardoIsrael Cycling Academy,24,Israel Cycling Academy,,,",,1:19",munsterland-giro/2019,,
6098,77,76,,STRAKHOV DmitryTeam Katusha Alpecin,24,Team Katusha Alpecin,,,",,1:19",munsterland-giro/2019,,
6099,78,32,,KEUKELEIRE JensLotto Soudal,30,Lotto Soudal,,,",,1:19",munsterland-giro/2019,,
6100,79,131,,LAMMERTINK MauritsRoompot - Charles,29,Roompot - Charles,,,",,1:19",munsterland-giro/2019,,
6101,80,33,,FRISON FrederikLotto Soudal,27,Lotto Soudal,,,",,1:19",munsterland-giro/2019,,
6102,81,34,,NAESEN LawrenceLotto Soudal,27,Lotto Soudal,,,",,1:19",munsterland-giro/2019,,
6103,82,187,,VANSPEYBROUCK PieterWanty - Gobert Cycling Team,32,Wanty - Gobert Cycling Team,,,",,1:19",munsterland-giro/2019,,
6104,83,16,,SCHWARZMANN MichaelBORA - hansgrohe,28,BORA - hansgrohe,,,",,1:19",munsterland-giro/2019,,
6105,84,94,,DALLA VALLE NicolasUAE Team Emirates,22,UAE Team Emirates,,,2:532:53,munsterland-giro/2019,,
6106,85,172,,BOECKMANS KrisVital Concept - B&B Hotels,32,Vital Concept - B&B Hotels,,,",,2:53",munsterland-giro/2019,,
6107,86,207,,TSCHERNOSTER JanHeizomat Rad-Net,23,Heizomat Rad-Net,,,",,2:53",munsterland-giro/2019,,
6108,87,225,,KNAUP TobiasTeam Lotto - Kern Haus,26,Team Lotto - Kern Haus,,,3:233:23,munsterland-giro/2019,,
6109,88,246,,VERGAERDE OttoCorendon - Circus,25,Corendon - Circus,,,3:313:31,munsterland-giro/2019,,
6110,89,84,,DEBEAUMARCHÉ NicolasTrek - Segafredo,21,Trek - Segafredo,,,3:463:46,munsterland-giro/2019,,
6111,90,105,,PORSEV AlexanderGazprom-RusVelo,33,Gazprom-RusVelo,,,",,3:46",munsterland-giro/2019,,
6112,91,212,,CLAUSS MarcDauner D&DQ-Akkon,21,Dauner D&DQ-Akkon,,,",,3:46",munsterland-giro/2019,,
6113,DNF,247,,WALSLEBEN PhilippCorendon - Circus,31,Corendon - Circus,,,-,munsterland-giro/2019,,
6114,DNF,154,,PICHON LaurentTeam Arkéa Samsic,33,Team Arkéa Samsic,,,-,munsterland-giro/2019,,
6115,DNF,157,,WAGNER RobertTeam Arkéa Samsic,36,Team Arkéa Samsic,,,-,munsterland-giro/2019,,
6116,DNF,152,,GUERNALEC ThibaultTeam Arkéa Samsic,22,Team Arkéa Samsic,,,-,munsterland-giro/2019,,
6117,DNF,153,,JARRIER BenoîtTeam Arkéa Samsic,30,Team Arkéa Samsic,,,-,munsterland-giro/2019,,
6118,DNF,163,,GAUDIN DamienTeam Total Direct Energie,33,Team Total Direct Energie,,,-,munsterland-giro/2019,,
6119,DNF,167,,TULIK AngéloTeam Total Direct Energie,28,Team Total Direct Energie,,,-,munsterland-giro/2019,,
6120,DNF,166,,PICHOT AlexandreTeam Total Direct Energie,36,Team Total Direct Energie,,,-,munsterland-giro/2019,,
6121,DNF,164,,COUSIN JérômeTeam Total Direct Energie,30,Team Total Direct Energie,,,-,munsterland-giro/2019,,
6122,DNF,74,,DOWSETT AlexTeam Katusha Alpecin,31,Team Katusha Alpecin,,,-,munsterland-giro/2019,,
6123,DNF,73,,DEBUSSCHERE JensTeam Katusha Alpecin,30,Team Katusha Alpecin,,,-,munsterland-giro/2019,,
6124,DNF,77,,TANFIELD HarryTeam Katusha Alpecin,24,Team Katusha Alpecin,,,-,munsterland-giro/2019,,
6125,DNF,124,,MAGNER TyRally UHC Cycling,28,Rally UHC Cycling,,,-,munsterland-giro/2019,,
6126,DNF,125,,MURPHY JohnRally UHC Cycling,34,Rally UHC Cycling,,,-,munsterland-giro/2019,,
6127,DNF,122,,COTÉ Pier-AndréRally UHC Cycling,22,Rally UHC Cycling,,,-,munsterland-giro/2019,,
6128,DNF,126,,MURPHY KyleRally UHC Cycling,27,Rally UHC Cycling,,,-,munsterland-giro/2019,,
6129,DNF,123,,DAL-CIN MatteoRally UHC Cycling,28,Rally UHC Cycling,,,-,munsterland-giro/2019,,
6130,DNF,93,,BYSTRØM Sven ErikUAE Team Emirates,27,UAE Team Emirates,,,-,munsterland-giro/2019,,
6131,DNF,96,,OLIVEIRA IvoUAE Team Emirates,23,UAE Team Emirates,,,-,munsterland-giro/2019,,
6132,DNF,86,,MOSCHETTI MatteoTrek - Segafredo,23,Trek - Segafredo,,,-,munsterland-giro/2019,,
6133,DNF,87,,MULLEN RyanTrek - Segafredo,25,Trek - Segafredo,,,-,munsterland-giro/2019,,
6134,DNF,42,,BAK Lars YttingTeam Dimension Data,39,Team Dimension Data,,,-,munsterland-giro/2019,,
6135,DNF,46,,TILLER RasmusTeam Dimension Data,23,Team Dimension Data,,,-,munsterland-giro/2019,,
6136,DNF,24,,KEISSE IljoDeceuninck - Quick Step,36,Deceuninck - Quick Step,,,-,munsterland-giro/2019,,
6137,DNF,5,,KÄMNA LennardTeam Sunweb,23,Team Sunweb,,,-,munsterland-giro/2019,,
6138,DNF,12,,BURGHARDT MarcusBORA - hansgrohe,36,BORA - hansgrohe,,,-,munsterland-giro/2019,,
6139,DNF,51,,HALVORSEN KristofferTeam INEOS,23,Team INEOS,,,-,munsterland-giro/2019,,
6140,DNF,146,,WARLOP JordiSport Vlaanderen - Baloise,23,Sport Vlaanderen - Baloise,,,-,munsterland-giro/2019,,
6141,DNF,147,,WILLEMS ThimoSport Vlaanderen - Baloise,23,Sport Vlaanderen - Baloise,,,-,munsterland-giro/2019,,
6142,DNF,145,,VAN HECKE PrebenSport Vlaanderen - Baloise,37,Sport Vlaanderen - Baloise,,,-,munsterland-giro/2019,,
6143,DNF,181,,DUPONT TimothyWanty - Gobert Cycling Team,31,Wanty - Gobert Cycling Team,,,-,munsterland-giro/2019,,
6144,DNF,186,,VALLÉE BorisWanty - Gobert Cycling Team,26,Wanty - Gobert Cycling Team,,,-,munsterland-giro/2019,,
6145,DNF,184,,DEVRIENDT TomWanty - Gobert Cycling Team,27,Wanty - Gobert Cycling Team,,,-,munsterland-giro/2019,,
6146,DNF,182,,BACKAERT FrederikWanty - Gobert Cycling Team,29,Wanty - Gobert Cycling Team,,,-,munsterland-giro/2019,,
6147,DNF,102,,KULIKOVSKIY AlexandrGazprom-RusVelo,22,Gazprom-RusVelo,,,-,munsterland-giro/2019,,
6148,DNF,104,,NYCH ArtemGazprom-RusVelo,24,Gazprom-RusVelo,,,-,munsterland-giro/2019,,
6149,DNF,106,,RIKUNOV PetrGazprom-RusVelo,22,Gazprom-RusVelo,,,-,munsterland-giro/2019,,
6150,DNF,36,,VAN MOER BrentLotto Soudal,21,Lotto Soudal,,,-,munsterland-giro/2019,,
6151,DNF,37,,WOUTERS EnzoLotto Soudal,23,Lotto Soudal,,,-,munsterland-giro/2019,,
6152,DNF,202,,FRANZ MarcelHeizomat Rad-Net,23,Heizomat Rad-Net,,,-,munsterland-giro/2019,,
6153,DNF,205,,PETER JannisHeizomat Rad-Net,18,Heizomat Rad-Net,,,-,munsterland-giro/2019,,
6154,DNF,206,,TREUBEL PascalHeizomat Rad-Net,22,Heizomat Rad-Net,,,-,munsterland-giro/2019,,
6155,DNF,196,,VAN ENGELEN AdneBike Aid,26,Bike Aid,,,-,munsterland-giro/2019,,
6156,DNF,191,,BICHLMANN DanielBike Aid,31,Bike Aid,,,-,munsterland-giro/2019,,
6157,DNF,195,,SCHNAPKA MatthiasBike Aid,39,Bike Aid,,,-,munsterland-giro/2019,,
6158,DNF,193,,DEBESAY MeksebBike Aid,28,Bike Aid,,,-,munsterland-giro/2019,,
6159,DNF,197,,WOLF JustinBike Aid,26,Bike Aid,,,-,munsterland-giro/2019,,
6160,DNF,192,,CARSTENSEN LucasBike Aid,25,Bike Aid,,,-,munsterland-giro/2019,,
6161,DNF,222,,KUHN JanTeam Lotto - Kern Haus,19,Team Lotto - Kern Haus,,,-,munsterland-giro/2019,,
6162,DNF,227,,WEINZHEIMER RichardTeam Lotto - Kern Haus,23,Team Lotto - Kern Haus,,,-,munsterland-giro/2019,,
6163,DNF,221,,DÖRRIE MarcTeam Lotto - Kern Haus,22,Team Lotto - Kern Haus,,,-,munsterland-giro/2019,,
6164,DNF,226,,LÜBBERS DorianTeam Lotto - Kern Haus,22,Team Lotto - Kern Haus,,,-,munsterland-giro/2019,,
6165,DNF,223,,HUPPERTZ JoshuaTeam Lotto - Kern Haus,24,Team Lotto - Kern Haus,,,-,munsterland-giro/2019,,
6166,DNF,136,,VAN POPPEL BoyRoompot - Charles,31,Roompot - Charles,,,-,munsterland-giro/2019,,
6167,DNF,135,,VAN GINNEKEN SjoerdRoompot - Charles,26,Roompot - Charles,,,-,munsterland-giro/2019,,
6168,DNF,137,,VAN STAEYEN MichaelRoompot - Charles,31,Roompot - Charles,,,-,munsterland-giro/2019,,
6169,DNF,132,,REINDERS ElmarRoompot - Charles,27,Roompot - Charles,,,-,munsterland-giro/2019,,
6170,DNF,112,,BRÄNDLE MatthiasIsrael Cycling Academy,29,Israel Cycling Academy,,,-,munsterland-giro/2019,,
6171,DNF,114,,DUNNE ConorIsrael Cycling Academy,27,Israel Cycling Academy,,,-,munsterland-giro/2019,,
6172,DNF,116,,SAGIV GuyIsrael Cycling Academy,24,Israel Cycling Academy,,,-,munsterland-giro/2019,,
6173,DNF,113,,CARISEY ClémentIsrael Cycling Academy,27,Israel Cycling Academy,,,-,munsterland-giro/2019,,
6174,DNF,236,,LEINAU LouisTeam Sauerland NRW p/b SKS GERMANY,24,Team Sauerland NRW p/b SKS GERMANY,,,-,munsterland-giro/2019,,
6175,DNF,231,,GIEßELMANN MichelTeam Sauerland NRW p/b SKS GERMANY,20,Team Sauerland NRW p/b SKS GERMANY,,,-,munsterland-giro/2019,,
6176,DNF,235,,LEINAU JoannTeam Sauerland NRW p/b SKS GERMANY,24,Team Sauerland NRW p/b SKS GERMANY,,,-,munsterland-giro/2019,,
6177,DNF,233,,KNOLLE JonTeam Sauerland NRW p/b SKS GERMANY,20,Team Sauerland NRW p/b SKS GERMANY,,,-,munsterland-giro/2019,,
6178,DNF,237,,MÜNSTERMANN PerTeam Sauerland NRW p/b SKS GERMANY,20,Team Sauerland NRW p/b SKS GERMANY,,,-,munsterland-giro/2019,,
6179,DNF,232,,HODAPP JohannesTeam Sauerland NRW p/b SKS GERMANY,20,Team Sauerland NRW p/b SKS GERMANY,,,-,munsterland-giro/2019,,
6180,DNF,215,,HEIDER ChristopherDauner D&DQ-Akkon,23,Dauner D&DQ-Akkon,,,-,munsterland-giro/2019,,
6181,DNF,214,,FLAUTT OliverDauner D&DQ-Akkon,26,Dauner D&DQ-Akkon,,,-,munsterland-giro/2019,,
6182,DNF,217,,THURAU SvenDauner D&DQ-Akkon,22,Dauner D&DQ-Akkon,,,-,munsterland-giro/2019,,
6183,DNF,213,,STEIGNER KilianDauner D&DQ-Akkon,19,Dauner D&DQ-Akkon,,,-,munsterland-giro/2019,,
6184,DNF,216,,HEMING MikaDauner D&DQ-Akkon,19,Dauner D&DQ-Akkon,,,-,munsterland-giro/2019,,
6185,DNF,211,,BAUER DominikDauner D&DQ-Akkon,21,Dauner D&DQ-Akkon,,,-,munsterland-giro/2019,,
6186,DNF,173,,VAN GENECHTEN JonasVital Concept - B&B Hotels,33,Vital Concept - B&B Hotels,,,-,munsterland-giro/2019,,
6187,DNF,177,,REZA KévinVital Concept - B&B Hotels,31,Vital Concept - B&B Hotels,,,-,munsterland-giro/2019,,
6188,DNF,176,,MOTTIER JustinVital Concept - B&B Hotels,26,Vital Concept - B&B Hotels,,,-,munsterland-giro/2019,,
6189,DNF,174,,LECROQ JérémyVital Concept - B&B Hotels,24,Vital Concept - B&B Hotels,,,-,munsterland-giro/2019,,
6190,DNS,62,,JANSEN Amund GrøndahlTeam Jumbo-Visma,25,Team Jumbo-Visma,,,-,munsterland-giro/2019,,
6191,,,,,,,,,,giro-dell-emilia/2019,,
6192,1,11,,ROGLIČ PrimožTeam Jumbo-Visma,29,Team Jumbo-Visma,200,125,5:08:08,giro-dell-emilia/2019,,
6193,2,64,,WOODS MichaelEF Education First,32,EF Education First,150,85,0:140:14,giro-dell-emilia/2019,,
6194,3,65,,HIGUITA SergioEF Education First,22,EF Education First,125,60,",,0:14",giro-dell-emilia/2019,,
6195,4,1,,MOLLEMA BaukeTrek - Segafredo,32,Trek - Segafredo,100,50,0:160:16,giro-dell-emilia/2019,,
6196,5,32,,VALVERDE AlejandroMovistar Team,39,Movistar Team,85,45,",,0:16",giro-dell-emilia/2019,,
6197,6,41,,ULISSI DiegoUAE Team Emirates,30,UAE Team Emirates,70,40,0:200:20,giro-dell-emilia/2019,,
6198,7,87,,LATOUR PierreAG2R La Mondiale,25,AG2R La Mondiale,60,35,0:230:23,giro-dell-emilia/2019,,
6199,8,71,,FUGLSANG JakobAstana Pro Team,34,Astana Pro Team,50,30,",,0:23",giro-dell-emilia/2019,,
6200,9,101,,BERNAL EganTeam INEOS,22,Team INEOS,40,26,0:270:27,giro-dell-emilia/2019,,
6201,10,6,,BRAMBILLA GianlucaTrek - Segafredo,32,Trek - Segafredo,35,22,0:310:31,giro-dell-emilia/2019,,
6202,11,54,,MOLARD RudyGroupama - FDJ,30,Groupama - FDJ,30,20,0:340:34,giro-dell-emilia/2019,,
6203,12,4,,CICCONE GiulioTrek - Segafredo,24,Trek - Segafredo,25,18,0:440:44,giro-dell-emilia/2019,,
6204,13,13,,GESINK RobertTeam Jumbo-Visma,33,Team Jumbo-Visma,20,16,0:450:45,giro-dell-emilia/2019,,
6205,14,24,,CHAVES EstebanMitchelton-Scott,29,Mitchelton-Scott,15,14,",,0:45",giro-dell-emilia/2019,,
6206,15,56,,REICHENBACH SébastienGroupama - FDJ,30,Groupama - FDJ,10,12,0:490:49,giro-dell-emilia/2019,,
6207,16,106,,ROSA DiegoTeam INEOS,30,Team INEOS,5,10,0:530:53,giro-dell-emilia/2019,,
6208,17,153,,CHERKASOV NikolayGazprom-RusVelo,23,Gazprom-RusVelo,5,9,0:580:58,giro-dell-emilia/2019,,
6209,18,44,,MARTIN DanUAE Team Emirates,33,UAE Team Emirates,5,8,1:071:07,giro-dell-emilia/2019,,
6210,19,107,,SOSA Iván RamiroTeam INEOS,21,Team INEOS,5,7,1:241:24,giro-dell-emilia/2019,,
6211,20,15,,BENNETT GeorgeTeam Jumbo-Visma,29,Team Jumbo-Visma,5,6,1:311:31,giro-dell-emilia/2019,,
6212,21,26,,NIEVE MikelMitchelton-Scott,35,Mitchelton-Scott,5,5,1:411:41,giro-dell-emilia/2019,,
6213,22,203,,FICARA PierpaoloAmore & Vita - Prodir,28,Amore & Vita - Prodir,5,4,2:212:21,giro-dell-emilia/2019,,
6214,23,91,,NIBALI VincenzoBahrain Merida,34,Bahrain Merida,5,3,2:252:25,giro-dell-emilia/2019,,
6215,24,84,,CHEREL MikaëlAG2R La Mondiale,33,AG2R La Mondiale,5,2,2:362:36,giro-dell-emilia/2019,,
6216,25,14,,KUSS SeppTeam Jumbo-Visma,25,Team Jumbo-Visma,5,1,",,2:36",giro-dell-emilia/2019,,
6217,26,134,,MARTIN GuillaumeWanty - Gobert Cycling Team,26,Wanty - Gobert Cycling Team,5,,",,2:36",giro-dell-emilia/2019,,
6218,27,5,,EG NiklasTrek - Segafredo,24,Trek - Segafredo,5,,2:392:39,giro-dell-emilia/2019,,
6219,28,16,,TOLHOEK AntwanTeam Jumbo-Visma,25,Team Jumbo-Visma,5,,2:422:42,giro-dell-emilia/2019,,
6220,29,125,,VELASCO SimoneNeri Sottoli - Selle Italia - KTM,23,Neri Sottoli - Selle Italia - KTM,5,,",,2:42",giro-dell-emilia/2019,,
6221,30,127,,ZARDINI EdoardoNeri Sottoli - Selle Italia - KTM,29,Neri Sottoli - Selle Italia - KTM,5,,2:462:46,giro-dell-emilia/2019,,
6222,31,186,,BAIS MattiaAndroni Giocattoli - Sidermec,22,Androni Giocattoli - Sidermec,3,,2:492:49,giro-dell-emilia/2019,,
6223,32,176,,ROTA LorenzoBardiani - CSF,24,Bardiani - CSF,3,,2:582:58,giro-dell-emilia/2019,,
6224,33,126,,BONGIORNO Francesco ManuelNeri Sottoli - Selle Italia - KTM,29,Neri Sottoli - Selle Italia - KTM,3,,3:073:07,giro-dell-emilia/2019,,
6225,34,111,,BARGUIL WarrenTeam Arkéa Samsic,27,Team Arkéa Samsic,3,,4:044:04,giro-dell-emilia/2019,,
6226,35,157,,VLASOV AleksandrGazprom-RusVelo,23,Gazprom-RusVelo,3,,4:124:12,giro-dell-emilia/2019,,
6227,36,185,,FLÓREZ Miguel EduardoAndroni Giocattoli - Sidermec,23,Androni Giocattoli - Sidermec,3,,4:464:46,giro-dell-emilia/2019,,
6228,37,104,,MOSCON GianniTeam INEOS,25,Team INEOS,3,,4:514:51,giro-dell-emilia/2019,,
6229,38,67,,KANGERT TanelEF Education First,32,EF Education First,3,,5:025:02,giro-dell-emilia/2019,,
6230,39,61,,CLARKE SimonEF Education First,33,EF Education First,3,,",,5:02",giro-dell-emilia/2019,,
6231,40,162,,CHERNETSKI SergeiCaja Rural - Seguros RGA,29,Caja Rural - Seguros RGA,3,,",,5:02",giro-dell-emilia/2019,,
6232,41,82,,CHEVRIER ClémentAG2R La Mondiale,27,AG2R La Mondiale,,,",,5:02",giro-dell-emilia/2019,,
6233,42,73,,SÁNCHEZ Luis LeónAstana Pro Team,35,Astana Pro Team,,,",,5:02",giro-dell-emilia/2019,,
6234,43,86,,HÄNNINEN JaakkoAG2R La Mondiale,22,AG2R La Mondiale,,,",,5:02",giro-dell-emilia/2019,,
6235,44,23,,HAIG JackMitchelton-Scott,26,Mitchelton-Scott,,,",,5:02",giro-dell-emilia/2019,,
6236,45,103,,GEOGHEGAN HART TaoTeam INEOS,24,Team INEOS,,,",,5:02",giro-dell-emilia/2019,,
6237,46,62,,CARTHY HughEF Education First,25,EF Education First,,,",,5:02",giro-dell-emilia/2019,,
6238,47,97,,GAROSIO AndreaBahrain Merida,25,Bahrain Merida,,,6:136:13,giro-dell-emilia/2019,,
6239,48,55,,FRANKINY KilianGroupama - FDJ,25,Groupama - FDJ,,,6:416:41,giro-dell-emilia/2019,,
6240,49,95,,PERNSTEINER HermannBahrain Merida,29,Bahrain Merida,,,6:446:44,giro-dell-emilia/2019,,
6241,50,247,,RAVANELLI SimoneBiesse Carrera,24,Biesse Carrera,,,6:526:52,giro-dell-emilia/2019,,
6242,51,184,,CATTANEO MattiaAndroni Giocattoli - Sidermec,28,Androni Giocattoli - Sidermec,,,6:556:55,giro-dell-emilia/2019,,
6243,52,197,,ZANA FilippoSangemini - Trevigiani - MG.Kvis,20,Sangemini - Trevigiani - MG.Kvis,,,",,6:55",giro-dell-emilia/2019,,
6244,53,155,,ROVNY IvanGazprom-RusVelo,32,Gazprom-RusVelo,,,",,6:55",giro-dell-emilia/2019,,
6245,54,166,,RODRÍGUEZ CristiánCaja Rural - Seguros RGA,24,Caja Rural - Seguros RGA,,,",,6:55",giro-dell-emilia/2019,,
6246,55,53,,MADOUAS ValentinGroupama - FDJ,23,Groupama - FDJ,,,7:097:09,giro-dell-emilia/2019,,
6247,56,122,,FORTUNATO LorenzoNeri Sottoli - Selle Italia - KTM,23,Neri Sottoli - Selle Italia - KTM,,,",,7:09",giro-dell-emilia/2019,,
6248,57,164,,LASTRA JonathanCaja Rural - Seguros RGA,26,Caja Rural - Seguros RGA,,,7:147:14,giro-dell-emilia/2019,,
6249,58,187,,MUÑOZ DanielAndroni Giocattoli - Sidermec,22,Androni Giocattoli - Sidermec,,,7:227:22,giro-dell-emilia/2019,,
6250,59,81,,DUPONT HubertAG2R La Mondiale,38,AG2R La Mondiale,,,7:277:27,giro-dell-emilia/2019,,
6251,60,22,,GRMAY TsgabuMitchelton-Scott,28,Mitchelton-Scott,,,",,7:27",giro-dell-emilia/2019,,
6252,61,96,,TEUNS DylanBahrain Merida,27,Bahrain Merida,,,",,7:27",giro-dell-emilia/2019,,
6253,62,85,,FRANK MathiasAG2R La Mondiale,32,AG2R La Mondiale,,,",,7:27",giro-dell-emilia/2019,,
6254,63,181,,MASNADA FaustoAndroni Giocattoli - Sidermec,25,Androni Giocattoli - Sidermec,,,8:198:19,giro-dell-emilia/2019,,
6255,64,146,,ZACCANTI FilippoNippo Vini Fantini Faizanè,24,Nippo Vini Fantini Faizanè,,,8:328:32,giro-dell-emilia/2019,,
6256,65,3,,MOSCA JacopoTrek - Segafredo,26,Trek - Segafredo,,,13:4113:41,giro-dell-emilia/2019,,
6257,DNF,83,,DOMONT AxelAG2R La Mondiale,29,AG2R La Mondiale,,,-,giro-dell-emilia/2019,,
6258,DNF,117,,MAISON JérémyTeam Arkéa Samsic,26,Team Arkéa Samsic,,,-,giro-dell-emilia/2019,,
6259,DNF,114,,GESBERT ÉlieTeam Arkéa Samsic,24,Team Arkéa Samsic,,,-,giro-dell-emilia/2019,,
6260,DNF,115,,HARDY RomainTeam Arkéa Samsic,31,Team Arkéa Samsic,,,-,giro-dell-emilia/2019,,
6261,DNF,112,,DOLEATTO AurélienTeam Arkéa Samsic,22,Team Arkéa Samsic,,,-,giro-dell-emilia/2019,,
6262,DNF,116,,LE ROUX RomainTeam Arkéa Samsic,27,Team Arkéa Samsic,,,-,giro-dell-emilia/2019,,
6263,DNF,113,,FEILLU BriceTeam Arkéa Samsic,34,Team Arkéa Samsic,,,-,giro-dell-emilia/2019,,
6264,DNF,163,,ABERASTURI JonCaja Rural - Seguros RGA,30,Caja Rural - Seguros RGA,,,-,giro-dell-emilia/2019,,
6265,DNF,165,,IRISARRI JonCaja Rural - Seguros RGA,23,Caja Rural - Seguros RGA,,,-,giro-dell-emilia/2019,,
6266,DNF,167,,MALUCELLI MatteoCaja Rural - Seguros RGA,25,Caja Rural - Seguros RGA,,,-,giro-dell-emilia/2019,,
6267,DNF,161,,ARANBURU AlexCaja Rural - Seguros RGA,24,Caja Rural - Seguros RGA,,,-,giro-dell-emilia/2019,,
6268,DNF,144,,NAKANE HidetoNippo Vini Fantini Faizanè,29,Nippo Vini Fantini Faizanè,,,-,giro-dell-emilia/2019,,
6269,DNF,141,,ACOSTA Ruben DarioNippo Vini Fantini Faizanè,23,Nippo Vini Fantini Faizanè,,,-,giro-dell-emilia/2019,,
6270,DNF,145,,OSORIO AlejandroNippo Vini Fantini Faizanè,21,Nippo Vini Fantini Faizanè,,,-,giro-dell-emilia/2019,,
6271,DNF,142,,BOU JoanNippo Vini Fantini Faizanè,22,Nippo Vini Fantini Faizanè,,,-,giro-dell-emilia/2019,,
6272,DNF,143,,HATSUYAMA ShoNippo Vini Fantini Faizanè,31,Nippo Vini Fantini Faizanè,,,-,giro-dell-emilia/2019,,
6273,DNF,124,,SCHÖNBERGER SebastianNeri Sottoli - Selle Italia - KTM,25,Neri Sottoli - Selle Italia - KTM,,,-,giro-dell-emilia/2019,,
6274,DNF,123,,GABBURO DavideNeri Sottoli - Selle Italia - KTM,26,Neri Sottoli - Selle Italia - KTM,,,-,giro-dell-emilia/2019,,
6275,DNF,121,,VISCONTI GiovanniNeri Sottoli - Selle Italia - KTM,36,Neri Sottoli - Selle Italia - KTM,,,-,giro-dell-emilia/2019,,
6276,DNF,52,,GAUDU DavidGroupama - FDJ,22,Groupama - FDJ,,,-,giro-dell-emilia/2019,,
6277,DNF,57,,ROUX AnthonyGroupama - FDJ,32,Groupama - FDJ,,,-,giro-dell-emilia/2019,,
6278,DNF,51,,BONNET WilliamGroupama - FDJ,37,Groupama - FDJ,,,-,giro-dell-emilia/2019,,
6279,DNF,25,,HOWSON DamienMitchelton-Scott,27,Mitchelton-Scott,,,-,giro-dell-emilia/2019,,
6280,DNF,27,,SCHULTZ NickMitchelton-Scott,25,Mitchelton-Scott,,,-,giro-dell-emilia/2019,,
6281,DNF,45,,MORI ManueleUAE Team Emirates,39,UAE Team Emirates,,,-,giro-dell-emilia/2019,,
6282,DNF,46,,RIABUSHENKO AlexandrUAE Team Emirates,23,UAE Team Emirates,,,-,giro-dell-emilia/2019,,
6283,DNF,42,,CONTI ValerioUAE Team Emirates,26,UAE Team Emirates,,,-,giro-dell-emilia/2019,,
6284,DNF,47,,POLANC JanUAE Team Emirates,27,UAE Team Emirates,,,-,giro-dell-emilia/2019,,
6285,DNF,43,,MARCATO MarcoUAE Team Emirates,35,UAE Team Emirates,,,-,giro-dell-emilia/2019,,
6286,DNF,2,,CONCI NicolaTrek - Segafredo,22,Trek - Segafredo,,,-,giro-dell-emilia/2019,,
6287,DNF,7,,STETINA PeterTrek - Segafredo,32,Trek - Segafredo,,,-,giro-dell-emilia/2019,,
6288,DNF,12,,DE PLUS LaurensTeam Jumbo-Visma,24,Team Jumbo-Visma,,,-,giro-dell-emilia/2019,,
6289,DNF,17,,VINGEGAARD JonasTeam Jumbo-Visma,22,Team Jumbo-Visma,,,-,giro-dell-emilia/2019,,
6290,DNF,72,,BALLERINI DavideAstana Pro Team,25,Astana Pro Team,,,-,giro-dell-emilia/2019,,
6291,DNF,74,,BOARO ManueleAstana Pro Team,32,Astana Pro Team,,,-,giro-dell-emilia/2019,,
6292,DNF,75,,HOULE HugoAstana Pro Team,29,Astana Pro Team,,,-,giro-dell-emilia/2019,,
6293,DNF,76,,CATALDO DarioAstana Pro Team,34,Astana Pro Team,,,-,giro-dell-emilia/2019,,
6294,DNF,105,,BASSO LeonardoTeam INEOS,25,Team INEOS,,,-,giro-dell-emilia/2019,,
6295,DNF,137,,PASQUALON AndreaWanty - Gobert Cycling Team,31,Wanty - Gobert Cycling Team,,,-,giro-dell-emilia/2019,,
6296,DNF,131,,DE CLERCQ BartWanty - Gobert Cycling Team,33,Wanty - Gobert Cycling Team,,,-,giro-dell-emilia/2019,,
6297,DNF,133,,DOUBEY FabienWanty - Gobert Cycling Team,25,Wanty - Gobert Cycling Team,,,-,giro-dell-emilia/2019,,
6298,DNF,135,,MINNAARD MarcoWanty - Gobert Cycling Team,30,Wanty - Gobert Cycling Team,,,-,giro-dell-emilia/2019,,
6299,DNF,152,,NYCH ArtemGazprom-RusVelo,24,Gazprom-RusVelo,,,-,giro-dell-emilia/2019,,
6300,DNF,154,,RYBALKIN AlekseyGazprom-RusVelo,25,Gazprom-RusVelo,,,-,giro-dell-emilia/2019,,
6301,DNF,151,,KOBERNYAK EvgenyGazprom-RusVelo,24,Gazprom-RusVelo,,,-,giro-dell-emilia/2019,,
6302,DNF,156,,SHALUNOV EvgenyGazprom-RusVelo,27,Gazprom-RusVelo,,,-,giro-dell-emilia/2019,,
6303,DNF,31,,CARAPAZ RichardMovistar Team,26,Movistar Team,,,-,giro-dell-emilia/2019,,
6304,DNF,36,,BETANCUR CarlosMovistar Team,29,Movistar Team,,,-,giro-dell-emilia/2019,,
6305,DNF,33,,LANDA MikelMovistar Team,29,Movistar Team,,,-,giro-dell-emilia/2019,,
6306,DNF,37,,VERONA CarlosMovistar Team,26,Movistar Team,,,-,giro-dell-emilia/2019,,
6307,DNF,34,,CASTRILLO JaimeMovistar Team,23,Movistar Team,,,-,giro-dell-emilia/2019,,
6308,DNF,35,,PRADES EduardMovistar Team,32,Movistar Team,,,-,giro-dell-emilia/2019,,
