,fullname,team,team_code,country,height,weight,birthplace,rider_code,age,nb_race_flat,nb_win_flat,nb_pod_flat,nb_top10_flat,pts_flat,avg_rnk_flat,pct_win_flat,pct_pod_flat,pct_top10_flat,avg_pts_flat,nb_race_climb,nb_win_climb,nb_pod_climb,nb_top10_climb,pts_climb,avg_rnk_climb,pct_win_climb,pct_pod_climb,pct_top10_climb,avg_pts_climb,nb_race_time_trial,nb_win_time_trial,nb_pod_time_trial,nb_top10_time_trial,pts_time_trial,avg_rnk_time_trial,pct_win_time_trial,pct_pod_time_trial,pct_top10_time_trial,avg_pts_time_trial,nb_gc_finished,nb_win_gc,nb_pod_gc,nb_top10_gc,pts_gc,pct_win_gc,pct_pod_gc,pct_top10_gc,avg_pts_gc,nb_race_one_day,nb_win_one_day,nb_pod_one_day,nb_top10_one_day,pts_one_day,avg_rnk_one_day,pct_win_one_day,pct_pod_one_day,pct_top10_one_day,avg_pts_one_day,nb_dnf_otl,pct_dnf_otl,group
29,luis-joe  lührs ,bora - hansgrohe,bora-hansgrohe-2023,germany,1.79,66.0,münchen,luis-joe-luhrs,20.0,10.0,0.0,0.0,0.0,16.0,70.0,0.0,0.0,0.0,1.6,12.0,0.0,0.0,0.0,0.0,73.25,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,17.0,0.0,0.0,0.0,16.0,62.9,0.0,0.0,0.0,0.9411764705882352,6.0,0.2727272727272727,1
30,ion  izagirre ,cofidis,cofidis-2023,spain,1.73,60.0,ormaiztegi,ion-izagirre,34.0,45.0,0.0,0.0,1.0,10.0,91.9318181818182,0.0,0.0,0.0222222222222222,0.2222222222222222,167.0,4.0,7.0,21.0,655.0,44.63354037267081,0.0239520958083832,0.0419161676646706,0.1257485029940119,3.9221556886227535,22.0,0.0,1.0,4.0,43.0,34.095238095238095,0.0,0.0454545454545454,0.1818181818181818,1.9545454545454544,17.0,1.0,3.0,7.0,1328.0,0.0588235294117647,0.1764705882352941,0.4117647058823529,78.11764705882354,26.0,0.0,0.0,1.0,176.0,41.75,0.0,0.0,0.0384615384615384,6.769230769230769,8.0,0.0341880341880341,0
31,bryan  coquard ,cofidis,cofidis-2023,france,1.71,59.0,saint-nazaire,bryan-coquard,30.0,54.0,2.0,5.0,18.0,654.0,32.48076923076923,0.037037037037037,0.0925925925925925,0.3333333333333333,12.11111111111111,87.0,0.0,6.0,13.0,495.0,69.30379746835443,0.0,0.0689655172413793,0.1494252873563218,5.689655172413793,7.0,0.0,0.0,0.0,0.0,107.28571428571428,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,110.0,0.0,0.0,0.1666666666666666,18.33333333333333,66.0,1.0,6.0,11.0,712.0,36.1551724137931,0.0151515151515151,0.0909090909090909,0.1666666666666666,10.787878787878787,9.0,0.0608108108108108,2
32,guillaume  martin ,cofidis,cofidis-2023,france,1.73,55.0,paris,guillaume-martin,29.0,48.0,0.0,0.0,0.0,0.0,48.458333333333336,0.0,0.0,0.0,0.0,181.0,1.0,8.0,40.0,1426.0,22.16201117318436,0.005524861878453,0.0441988950276243,0.2209944751381215,7.878453038674033,16.0,0.0,0.0,0.0,0.0,60.625,0.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,1453.0,0.0,0.0,0.4,96.86666666666666,51.0,1.0,4.0,14.0,988.0,21.31372549019608,0.0196078431372549,0.0784313725490196,0.2745098039215686,19.37254901960784,0.0,0.0,0
33,jesús  herrada ,cofidis,cofidis-2023,spain,1.83,70.0,mota del cuervo,jesus-herrada-lopez,32.0,35.0,0.0,0.0,0.0,0.0,122.34285714285714,0.0,0.0,0.0,0.0,146.0,4.0,9.0,17.0,1003.0,55.285714285714285,0.0273972602739726,0.0616438356164383,0.1164383561643835,6.86986301369863,11.0,0.0,0.0,0.0,0.0,71.27272727272727,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,22.8,42.0,2.0,4.0,10.0,636.0,34.44736842105263,0.0476190476190476,0.0952380952380952,0.238095238095238,15.142857142857142,4.0,0.0208333333333333,2
34,simon  geschke ,cofidis,cofidis-2023,germany,1.71,64.0,berlin,simon-geschke,36.0,39.0,0.0,0.0,0.0,0.0,101.5,0.0,0.0,0.0,0.0,166.0,0.0,1.0,10.0,418.0,62.158940397351,0.0,0.0060240963855421,0.0602409638554216,2.5180722891566263,15.0,0.0,1.0,1.0,30.0,73.73333333333333,0.0,0.0666666666666666,0.0666666666666666,2.0,14.0,0.0,1.0,1.0,324.0,0.0,0.0714285714285714,0.0714285714285714,23.142857142857142,58.0,0.0,0.0,4.0,310.0,45.02127659574468,0.0,0.0,0.0689655172413793,5.344827586206897,12.0,0.0545454545454545,2
35,davide  cimolai ,cofidis,cofidis-2023,italy,1.82,70.0,pordenone,davide-cimolai,33.0,45.0,0.0,2.0,13.0,249.0,64.8,0.0,0.0444444444444444,0.2888888888888888,5.533333333333333,111.0,0.0,2.0,8.0,297.0,113.1923076923077,0.0,0.018018018018018,0.072072072072072,2.675675675675676,15.0,0.0,0.0,0.0,0.0,132.07142857142858,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,11.11111111111111,30.0,0.0,0.0,2.0,187.0,62.89473684210526,0.0,0.0,0.0666666666666666,6.233333333333333,11.0,0.0643274853801169,2
36,max  walscheid ,cofidis,cofidis-2023,germany,1.99,90.0,neuwied,max-walscheid,29.0,89.0,1.0,5.0,22.0,948.0,38.674418604651166,0.0112359550561797,0.0561797752808988,0.247191011235955,10.651685393258427,111.0,0.0,1.0,4.0,103.0,113.71698113207547,0.0,0.009009009009009,0.036036036036036,0.927927927927928,14.0,0.0,0.0,5.0,96.0,27.071428571428573,0.0,0.0,0.3571428571428571,6.857142857142857,11.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,10.454545454545457,53.0,1.0,4.0,11.0,875.0,38.92,0.0188679245283018,0.0754716981132075,0.2075471698113207,16.50943396226415,3.0,0.014018691588785,2
37,simone  consonni ,cofidis,cofidis-2023,italy,1.65,60.0,ponte san pietro,simone-consonni,28.0,66.0,0.0,3.0,21.0,620.0,37.3015873015873,0.0,0.0454545454545454,0.3181818181818182,9.393939393939394,107.0,1.0,3.0,10.0,401.0,98.04040404040404,0.0093457943925233,0.02803738317757,0.0934579439252336,3.747663551401869,13.0,0.0,0.0,0.0,0.0,98.6923076923077,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.5,51.0,1.0,2.0,12.0,667.0,33.0,0.0196078431372549,0.0392156862745098,0.2352941176470588,13.07843137254902,10.0,0.053763440860215,2
38,josé  herrada ,cofidis,cofidis-2023,spain,1.75,65.0,mota del cuervo,jose-herrada,37.0,23.0,0.0,0.0,0.0,20.0,102.47826086956522,0.0,0.0,0.0,0.8695652173913043,112.0,0.0,2.0,2.0,97.0,62.54205607476636,0.0,0.0178571428571428,0.0178571428571428,0.8660714285714286,9.0,0.0,0.0,0.0,0.0,85.625,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,15.571428571428571,37.0,0.0,0.0,0.0,64.0,58.0,0.0,0.0,0.0,1.7297297297297298,4.0,0.0277777777777777,2
39,jelle  wallays ,cofidis,cofidis-2023,belgium,1.85,77.0,roeselare,jelle-wallays,33.0,51.0,1.0,1.0,1.0,130.0,87.71111111111111,0.0196078431372549,0.0196078431372549,0.0196078431372549,2.549019607843137,62.0,0.0,0.0,0.0,29.0,105.69090909090907,0.0,0.0,0.0,0.4677419354838709,6.0,0.0,0.0,0.0,0.0,99.33333333333331,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,13.75,55.0,1.0,1.0,1.0,159.0,70.77272727272727,0.0181818181818181,0.0181818181818181,0.0181818181818181,2.890909090909091,10.0,0.0840336134453781,2
40,rubén  fernández ,cofidis,cofidis-2023,spain,1.77,60.0,murcia,ruben-fernandez,32.0,30.0,0.0,0.0,0.0,9.0,77.3,0.0,0.0,0.0,0.3,113.0,0.0,0.0,2.0,100.0,55.3921568627451,0.0,0.0,0.0176991150442477,0.8849557522123894,14.0,0.0,0.0,0.0,0.0,75.57142857142857,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,211.0,0.0,0.0,0.0833333333333333,17.583333333333332,34.0,0.0,0.0,1.0,99.0,46.69230769230769,0.0,0.0,0.0294117647058823,2.911764705882353,10.0,0.0636942675159235,2
41,pierre-luc  périchon ,cofidis,cofidis-2023,france,1.82,69.0,bourg-en-bresse,pierre-luc-perichon,36.0,46.0,0.0,0.0,1.0,33.0,93.8,0.0,0.0,0.0217391304347826,0.717391304347826,138.0,0.0,1.0,7.0,250.0,86.13709677419355,0.0,0.0072463768115942,0.0507246376811594,1.8115942028985508,12.0,0.0,0.0,0.0,0.0,68.5,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,16.0,43.0,0.0,1.0,5.0,213.0,59.793103448275865,0.0,0.0232558139534883,0.1162790697674418,4.953488372093023,14.0,0.0714285714285714,2
42,benjamin  thomas ,cofidis,cofidis-2023,france,1.79,68.0,lavaur,benjamin-thomas-2,27.0,23.0,0.0,0.0,0.0,30.0,82.30434782608695,0.0,0.0,0.0,1.3043478260869563,81.0,0.0,1.0,8.0,211.0,73.32,0.0,0.0123456790123456,0.0987654320987654,2.6049382716049383,17.0,0.0,0.0,2.0,43.0,30.23529411764705,0.0,0.0,0.1176470588235294,2.5294117647058822,10.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,6.0,19.0,0.0,0.0,2.0,143.0,38.8235294117647,0.0,0.0,0.1052631578947368,7.526315789473684,5.0,0.0413223140495867,2
43,piet  allegaert ,cofidis,cofidis-2023,belgium,1.81,70.0,moorslede,piet-allegaert,28.0,72.0,1.0,3.0,18.0,793.0,37.84848484848485,0.0138888888888888,0.0416666666666666,0.25,11.01388888888889,52.0,0.0,0.0,5.0,259.0,70.47826086956522,0.0,0.0,0.0961538461538461,4.980769230769231,5.0,0.0,0.0,0.0,0.0,115.75,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,10.0,87.0,1.0,3.0,18.0,981.0,34.28,0.0114942528735632,0.0344827586206896,0.2068965517241379,11.275862068965518,12.0,0.0930232558139534,2
44,jonathan  lastra ,cofidis,cofidis-2023,spain,1.72,64.0,bilbao,jonathan-lastra,29.0,19.0,0.0,0.0,0.0,0.0,79.22222222222223,0.0,0.0,0.0,0.0,84.0,0.0,2.0,4.0,213.0,62.21951219512195,0.0,0.0238095238095238,0.0476190476190476,2.5357142857142856,6.0,0.0,0.0,0.0,0.0,116.83333333333331,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,17.2,35.0,0.0,1.0,2.0,147.0,51.21212121212121,0.0,0.0285714285714285,0.0571428571428571,4.2,3.0,0.0275229357798165,2
45,anthony  perez ,cofidis,cofidis-2023,france,1.9,70.0,toulouse,anthony-perez,31.0,37.0,0.0,0.0,0.0,0.0,120.19444444444444,0.0,0.0,0.0,0.0,116.0,2.0,3.0,5.0,385.0,77.85840707964601,0.0172413793103448,0.0258620689655172,0.043103448275862,3.3189655172413794,13.0,0.0,0.0,0.0,0.0,57.38461538461539,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,12.5,39.0,2.0,3.0,5.0,385.0,48.729729729729726,0.0512820512820512,0.0769230769230769,0.1282051282051282,9.871794871794872,3.0,0.0180722891566265,2
46,wesley  kreder ,cofidis,cofidis-2023,netherlands,1.83,71.0,leiden,wesley-kreder,32.0,64.0,0.0,0.0,0.0,43.0,76.19298245614036,0.0,0.0,0.0,0.671875,62.0,0.0,0.0,0.0,20.0,113.16666666666669,0.0,0.0,0.0,0.3225806451612903,8.0,0.0,0.0,0.0,0.0,133.375,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,14.0,57.0,0.0,0.0,0.0,63.0,69.11904761904762,0.0,0.0,0.0,1.105263157894737,13.0,0.0970149253731343,2
47,axel  zingle ,cofidis,cofidis-2023,france,1.73,67.0,mulhouse,axel-zingle,24.0,15.0,0.0,0.0,4.0,116.0,26.785714285714285,0.0,0.0,0.2666666666666666,7.733333333333333,34.0,2.0,5.0,14.0,534.0,30.433333333333334,0.0588235294117647,0.1470588235294117,0.4117647058823529,15.705882352941176,,,,,,,,,,,,,,,,,,,,49.0,2.0,5.0,18.0,650.0,29.27272727272728,0.0408163265306122,0.1020408163265306,0.3673469387755102,13.26530612244898,4.0,0.0816326530612244,2
48,christophe  noppe ,cofidis,cofidis-2023,belgium,1.76,73.0,oudenaarde,christophe-noppe,28.0,68.0,0.0,1.0,9.0,264.0,56.37735849056604,0.0,0.0147058823529411,0.1323529411764706,3.882352941176471,20.0,0.0,0.0,1.0,49.0,56.25,0.0,0.0,0.05,2.45,,,,,,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,82.0,0.0,1.0,7.0,296.0,60.22033898305085,0.0,0.0121951219512195,0.0853658536585365,3.609756097560976,21.0,0.2359550561797752,2
49,victor  lafay ,cofidis,cofidis-2023,france,1.77,65.0,lyon,victor-lafay,27.0,18.0,0.0,0.0,0.0,0.0,119.6875,0.0,0.0,0.0,0.0,93.0,1.0,4.0,7.0,331.0,75.91891891891892,0.010752688172043,0.043010752688172,0.075268817204301,3.5591397849462365,6.0,0.0,0.0,0.0,0.0,112.66666666666669,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,13.2,40.0,0.0,1.0,3.0,204.0,51.52173913043478,0.0,0.025,0.075,5.1,19.0,0.1623931623931624,2
50,rémy  rochas ,cofidis,cofidis-2023,france,1.64,51.0,la motte-servolex,remy-rochas,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
51,françois  bidard ,cofidis,cofidis-2023,france,1.8,65.0,lonlay-l'abbaye,francois-bidard,30.0,21.0,0.0,0.0,0.0,0.0,78.95238095238095,0.0,0.0,0.0,0.0,100.0,0.0,1.0,4.0,99.0,61.97727272727273,0.0,0.01,0.04,0.99,12.0,0.0,0.0,0.0,0.0,119.91666666666669,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,14.375,26.0,0.0,0.0,1.0,46.0,57.93333333333333,0.0,0.0,0.0384615384615384,1.7692307692307692,11.0,0.0827067669172932,2
52,alexis  renard ,cofidis,cofidis-2023,france,1.86,75.0,saint-brieuc,alexis-renard,23.0,28.0,0.0,2.0,3.0,150.0,62.16,0.0,0.0714285714285714,0.1071428571428571,5.357142857142857,43.0,0.0,0.0,0.0,21.0,83.79411764705883,0.0,0.0,0.0,0.4883720930232558,4.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,5.0,34.0,0.0,1.0,1.0,126.0,62.869565217391305,0.0,0.0294117647058823,0.0294117647058823,3.7058823529411766,12.0,0.1578947368421052,1
53,alexandre  delettre ,cofidis,cofidis-2023,france,1.7,62.0,gonesse,alexandre-delettre,25.0,18.0,0.0,0.0,0.0,5.0,77.6,0.0,0.0,0.0,0.2777777777777778,43.0,0.0,0.0,2.0,85.0,57.35,0.0,0.0,0.0465116279069767,1.976744186046512,1.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,48.0,0.0,0.0,2.0,90.0,54.80952380952381,0.0,0.0,0.0416666666666666,1.875,6.0,0.0967741935483871,1
54,eddy  finé ,cofidis,cofidis-2023,france,1.8,70.0,herbeys,eddy-fine,25.0,28.0,0.0,0.0,0.0,18.0,85.5909090909091,0.0,0.0,0.0,0.6428571428571429,50.0,0.0,0.0,1.0,68.0,70.1304347826087,0.0,0.0,0.02,1.36,3.0,0.0,0.0,0.0,0.0,135.33333333333334,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,12.5,52.0,0.0,0.0,1.0,86.0,63.80952380952381,0.0,0.0,0.0192307692307692,1.6538461538461535,10.0,0.1234567901234567,1
55,andre  carvalho ,cofidis,cofidis-2023,portugal,1.81,66.0,vila nova de famalicão,andre-carvalho,25.0,36.0,0.0,0.0,0.0,27.0,70.58620689655173,0.0,0.0,0.0,0.75,26.0,0.0,0.0,0.0,35.0,93.2,0.0,0.0,0.0,1.3461538461538465,2.0,0.0,0.0,0.0,0.0,87.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,52.0,0.0,0.0,0.0,62.0,75.90243902439025,0.0,0.0,0.0,1.1923076923076923,13.0,0.2,1
56,thomas  champion ,cofidis,cofidis-2023,france,1.93,70.0,saint-sébastien-sur-loire,thomas-champion,23.0,18.0,0.0,0.0,0.0,0.0,98.42857142857144,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,20.0,87.47058823529412,0.0,0.0,0.0,0.2469135802469135,7.0,0.0,0.0,0.0,0.0,103.14285714285714,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,7.5,49.0,0.0,0.0,0.0,20.0,75.625,0.0,0.0,0.0,0.4081632653061224,17.0,0.160377358490566,2
57,axel  mariault ,cofidis,cofidis-2023,france,1.69,58.0,liffré,axel-mariault,24.0,4.0,0.0,0.0,0.0,0.0,70.5,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,24.0,53.69230769230769,0.0,0.0,0.0,1.263157894736842,,,,,,,,,,,,,,,,,,,,23.0,0.0,0.0,0.0,24.0,57.64705882352941,0.0,0.0,0.0,1.0434782608695652,6.0,0.2608695652173913,1
58,hugo  toumire ,cofidis,cofidis-2023,france,1.8,69.0,rouen,hugo-toumire,21.0,6.0,0.0,0.0,0.0,0.0,59.833333333333336,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,12.0,68.06451612903226,0.0,0.0,0.0,0.3428571428571428,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,28.0,0.0,0.0,0.0,12.0,61.6,0.0,0.0,0.0,0.4285714285714285,4.0,0.0952380952380952,1
59,harrison  wood ,cofidis,cofidis-2023,great britain,1.85,64.0,none,harrison-wood,22.0,7.0,0.0,0.0,0.0,0.0,76.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,80.66666666666667,0.0,0.0,0.0,0.8333333333333334,,,,,,,,,,,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,5.0,61.42857142857143,0.0,0.0,0.0,0.625,1.0,0.0769230769230769,1
60,rigoberto  urán ,ef education-easypost,ef-education-easypost-2023,colombia,1.73,63.0,urrao,rigoberto-uran,36.0,34.0,0.0,0.0,0.0,0.0,61.39393939393939,0.0,0.0,0.0,0.0,124.0,1.0,1.0,20.0,611.0,35.04237288135593,0.0080645161290322,0.0080645161290322,0.1612903225806451,4.92741935483871,14.0,1.0,1.0,4.0,184.0,31.357142857142858,0.0714285714285714,0.0714285714285714,0.2857142857142857,13.142857142857142,10.0,0.0,1.0,6.0,1245.0,0.0,0.1,0.6,124.5,17.0,0.0,0.0,5.0,311.0,28.066666666666663,0.0,0.0,0.2941176470588235,18.294117647058822,4.0,0.0232558139534883,0
61,richard  carapaz ,ef education-easypost,ef-education-easypost-2023,ecuador,1.7,62.0,el carmelo,richard-carapaz,29.0,41.0,0.0,0.0,0.0,4.0,49.51219512195122,0.0,0.0,0.0,0.0975609756097561,147.0,8.0,17.0,43.0,1869.0,25.963768115942027,0.0544217687074829,0.1156462585034013,0.2925170068027211,12.714285714285714,18.0,0.0,0.0,3.0,38.0,30.944444444444443,0.0,0.0,0.1666666666666666,2.111111111111111,13.0,2.0,6.0,6.0,2127.0,0.1538461538461538,0.4615384615384615,0.4615384615384615,163.6153846153846,17.0,1.0,1.0,2.0,516.0,27.8,0.0588235294117647,0.0588235294117647,0.1176470588235294,30.352941176470587,6.0,0.029126213592233,0
62,esteban  chaves ,ef education-easypost,ef-education-easypost-2023,colombia,1.64,55.0,bogota,johan-esteban-chaves,33.0,32.0,0.0,0.0,0.0,0.0,48.25806451612903,0.0,0.0,0.0,0.0,141.0,2.0,6.0,19.0,711.0,36.765957446808514,0.0141843971631205,0.0425531914893617,0.1347517730496454,5.042553191489362,15.0,0.0,0.0,0.0,0.0,65.4,0.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,760.0,0.0,0.0,0.3333333333333333,63.333333333333336,21.0,0.0,2.0,5.0,374.0,29.61904761904762,0.0,0.0952380952380952,0.238095238095238,17.80952380952381,0.0,0.0,0
63,magnus  cort ,ef education-easypost,ef-education-easypost-2023,denmark,1.83,68.0,rønne,magnus-cort-nielsen,30.0,49.0,1.0,3.0,7.0,260.0,73.66666666666667,0.0204081632653061,0.0612244897959183,0.1428571428571428,5.306122448979592,136.0,6.0,8.0,14.0,719.0,77.09448818897638,0.0441176470588235,0.0588235294117647,0.1029411764705882,5.286764705882353,16.0,0.0,1.0,3.0,100.0,45.6875,0.0,0.0625,0.1875,6.25,12.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,14.0,35.0,0.0,0.0,2.0,197.0,62.5925925925926,0.0,0.0,0.0571428571428571,5.628571428571429,10.0,0.0497512437810945,2
64,jens  keukeleire ,ef education-easypost,ef-education-easypost-2023,belgium,1.85,69.0,brugge,jens-keukeleire,34.0,60.0,0.0,0.0,2.0,214.0,73.6,0.0,0.0,0.0333333333333333,3.566666666666667,106.0,0.0,0.0,2.0,236.0,77.42105263157895,0.0,0.0,0.0188679245283018,2.2264150943396226,12.0,0.0,0.0,0.0,0.0,85.66666666666667,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,12.77777777777778,52.0,0.0,0.0,2.0,436.0,57.20512820512821,0.0,0.0,0.0384615384615384,8.384615384615385,13.0,0.0730337078651685,2
65,hugh  carthy ,ef education-easypost,ef-education-easypost-2023,great britain,1.93,69.0,preston,hugh-carthy,28.0,41.0,0.0,0.0,0.0,0.0,81.53658536585365,0.0,0.0,0.0,0.0,154.0,1.0,2.0,21.0,473.0,38.41958041958042,0.0064935064935064,0.0129870129870129,0.1363636363636363,3.071428571428572,17.0,0.0,0.0,3.0,41.0,34.1764705882353,0.0,0.0,0.1764705882352941,2.411764705882353,14.0,0.0,1.0,4.0,1005.0,0.0,0.0714285714285714,0.2857142857142857,71.78571428571429,20.0,0.0,1.0,2.0,135.0,39.07692307692308,0.0,0.05,0.1,6.75,10.0,0.0471698113207547,0
66,alberto  bettiol ,ef education-easypost,ef-education-easypost-2023,italy,1.8,69.0,poggibonsi,alberto-bettiol,29.0,38.0,0.0,1.0,3.0,214.0,56.57142857142857,0.0,0.0263157894736842,0.0789473684210526,5.631578947368421,127.0,2.0,5.0,17.0,1222.0,55.95495495495496,0.0157480314960629,0.0393700787401574,0.1338582677165354,9.622047244094489,10.0,0.0,1.0,3.0,95.0,20.2,0.0,0.1,0.3,9.5,9.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,18.88888888888889,53.0,1.0,1.0,9.0,1109.0,39.83783783783784,0.0188679245283018,0.0188679245283018,0.1698113207547169,20.92452830188679,15.0,0.0857142857142857,2
67,andrey  amador ,ef education-easypost,ef-education-easypost-2023,costa rica,1.81,73.0,san josé,andrey-amador,36.0,48.0,0.0,0.0,0.0,5.0,84.625,0.0,0.0,0.0,0.1041666666666666,127.0,0.0,0.0,1.0,63.0,79.175,0.0,0.0,0.0078740157480314,0.4960629921259842,17.0,0.0,0.0,0.0,0.0,80.11764705882354,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,10.11111111111111,13.0,0.0,0.0,0.0,60.0,68.88888888888889,0.0,0.0,0.0,4.615384615384615,5.0,0.0260416666666666,2
68,neilson  powless ,ef education-easypost,ef-education-easypost-2023,united states,1.83,67.0,eglin,neilson-powless,26.0,44.0,0.0,1.0,2.0,107.0,65.25,0.0,0.0227272727272727,0.0454545454545454,2.4318181818181817,141.0,3.0,5.0,14.0,980.0,47.02985074626866,0.0212765957446808,0.0354609929078014,0.0992907801418439,6.950354609929078,18.0,0.0,0.0,1.0,13.0,36.5,0.0,0.0,0.0555555555555555,0.7222222222222222,15.0,0.0,0.0,2.0,694.0,0.0,0.0,0.1333333333333333,46.266666666666666,29.0,3.0,4.0,7.0,853.0,28.68,0.1034482758620689,0.1379310344827586,0.2413793103448276,29.41379310344828,5.0,0.0246305418719211,0
69,merhawi  kudus ,ef education-easypost,ef-education-easypost-2023,eritrea,1.73,58.0,asmara,merhawi-kudus,29.0,30.0,0.0,0.0,0.0,0.0,58.9,0.0,0.0,0.0,0.0,100.0,0.0,1.0,2.0,119.0,57.628865979381445,0.0,0.01,0.02,1.19,9.0,0.0,0.0,0.0,0.0,110.55555555555556,0.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,316.0,0.0,0.0833333333333333,0.0833333333333333,26.33333333333333,21.0,0.0,0.0,0.0,100.0,42.5,0.0,0.0,0.0,4.761904761904762,2.0,0.014388489208633,2
70,odd christian  eiking ,ef education-easypost,ef-education-easypost-2023,norway,1.82,75.0,stord,odd-christian-eiking,28.0,24.0,0.0,0.0,0.0,0.0,66.125,0.0,0.0,0.0,0.0,99.0,0.0,1.0,8.0,329.0,42.54216867469879,0.0,0.0101010101010101,0.0808080808080808,3.323232323232323,7.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,330.0,0.0,0.0,0.1428571428571428,47.142857142857146,44.0,0.0,1.0,3.0,273.0,33.32258064516129,0.0,0.0227272727272727,0.0681818181818181,6.204545454545454,13.0,0.1,2
71,mikkel frølich  honoré ,ef education-easypost,ef-education-easypost-2023,denmark,1.85,68.0,fredericia,mikkel-honore,26.0,36.0,0.0,0.0,1.0,69.0,76.05882352941177,0.0,0.0,0.0277777777777777,1.9166666666666667,137.0,1.0,6.0,15.0,842.0,65.55038759689923,0.0072992700729927,0.0437956204379562,0.1094890510948905,6.145985401459854,15.0,0.0,0.0,1.0,3.0,53.2,0.0,0.0,0.0666666666666666,0.2,12.0,0.0,0.0,1.0,225.0,0.0,0.0,0.0833333333333333,18.75,46.0,0.0,4.0,8.0,768.0,36.45945945945946,0.0,0.0869565217391304,0.1739130434782608,16.695652173913043,7.0,0.0372340425531914,2
72,owain  doull ,ef education-easypost,ef-education-easypost-2023,great britain,1.81,71.0,cardiff,owain-doull,29.0,49.0,0.0,1.0,3.0,194.0,72.95238095238095,0.0,0.0204081632653061,0.0612244897959183,3.959183673469388,102.0,0.0,0.0,2.0,143.0,79.82105263157895,0.0,0.0,0.0196078431372549,1.4019607843137254,10.0,0.0,0.0,0.0,0.0,53.9,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,8.5,58.0,0.0,1.0,3.0,327.0,61.44444444444444,0.0,0.0172413793103448,0.0517241379310344,5.637931034482759,14.0,0.0869565217391304,2
